gene_id	state	timepoint	mean_rpkm	gene_name	protein_intensity	scaled_protein_intensity
ENSMUSG00000004667	quiescence	Day-3	1.35886011148608	Polr2e	-0.269819	-0.863024568842866
ENSMUSG00000004667	quiescence	Day-3	1.35886011148608	Polr2e	-0.269819	-0.863024568842866
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	active	Day-0	9.34611399227343	Rab11a	-0.433862	-0.45697319353886
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-10	3.64970160743709	Rab11a	-0.0123892	-0.00865506877070671
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004771	quiescence	Day-3	3.42950421454699	Rab11a	-0.192199	-0.610662214948553
ENSMUSG00000004788	active	Day-0	2.36967390910462	Eif2b2	0.595206	0.496035241729217
ENSMUSG00000004788	active	Day-0	2.36967390910462	Eif2b2	0.595206	0.496035241729217
ENSMUSG00000004788	active	Day-0	2.36967390910462	Eif2b2	0.595206	0.496035241729217
ENSMUSG00000004788	quiescence	Day-10	20.0473988462234	Eif2b2	-0.120269	-0.478118251724282
ENSMUSG00000004788	quiescence	Day-10	20.0473988462234	Eif2b2	-0.120269	-0.478118251724282
ENSMUSG00000004788	quiescence	Day-10	20.0473988462234	Eif2b2	-0.120269	-0.478118251724282
ENSMUSG00000004788	quiescence	Day-3	12.7513418516911	Eif2b2	-0.0225687	-0.0591509833098191
ENSMUSG00000004788	quiescence	Day-3	12.7513418516911	Eif2b2	-0.0225687	-0.0591509833098191
ENSMUSG00000004788	quiescence	Day-3	12.7513418516911	Eif2b2	-0.0225687	-0.0591509833098191
ENSMUSG00000004789	active	Day-0	26.2950222989151	Dlst	-0.81747	-0.812228297998737
ENSMUSG00000004789	active	Day-0	26.2950222989151	Dlst	-0.81747	-0.812228297998737
ENSMUSG00000004789	quiescence	Day-10	11.1902160149823	Dlst	0.131114	0.615831341437909
ENSMUSG00000004789	quiescence	Day-10	11.1902160149823	Dlst	0.131114	0.615831341437909
ENSMUSG00000004789	quiescence	Day-3	17.2813774079306	Dlst	-0.334666	-1.07385865236495
ENSMUSG00000004789	quiescence	Day-3	17.2813774079306	Dlst	-0.334666	-1.07385865236495
ENSMUSG00000004846	active	Day-0	4.88926043245509	Plod3	1.42871	1.26793403056502
ENSMUSG00000004846	quiescence	Day-10	3.5869516218743	Plod3	-0.528622	-2.2551580603691
ENSMUSG00000004846	quiescence	Day-3	3.3404355789918	Plod3	0.913321	2.98366436940137
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	active	Day-0	5.49130959812129	Srpk1	1.62561	1.45028093174578
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-10	5.46120308773795	Srpk1	-0.310304	-1.30509824216348
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004865	quiescence	Day-3	2.92181997983998	Srpk1	0.349795	1.15149807410832
ENSMUSG00000004880	active	Day-0	4.81843188381684	Lbr	1.95291	1.75338982334793
