Gene names,Day_00,Day_01,Day_02,Day_03,Day_05,Day_07,Day_10,Day_14,Day_18,Day_21,Max intensity change,Category,,Category,Count
Ptprd,0,0.541326,1.88997,1.66751,2.05718,1.86329,1.85192,2.25559,1.91787,2.08907,2.25559,3,,,
Hexa,0,0.010231,0.156345,0.591288,0.534277,1.10042,1.09426,1.40679,1.6563,2.25735,2.25735,3,,,
Cyp2u1,0,0.679729,1.41063,1.51388,1.62366,1.76238,1.87642,2.11655,1.96174,2.25834,2.25834,3,,,
Scrn1,0,1.34336,1.66192,1.8446,1.95745,1.94907,1.80143,2.25901,1.7994,1.54582,2.25901,3,,,
Acsf2,0,-0.0105438,0.225288,0.694359,0.980886,1.63088,1.48095,1.52407,1.93658,2.26518,2.26518,3,,,
Pcca,0,0.0830307,0.480724,0.920422,1.15053,1.68601,1.61297,1.80153,2.11633,2.26784,2.26784,3,,,
Tom1l2,0,0.10203,0.273586,0.526009,1.19011,1.67057,1.86689,2.15585,2.17753,2.27259,2.27259,3,,,
Dbt,0,0.0543041,0.756603,1.07768,1.27458,1.70545,1.52632,1.80236,2.15426,2.27373,2.27373,3,,,
Ralgapa2,0,1.95807,2.27608,2.09091,2.02445,1.03751,1.15547,0.920613,0.749888,0.206209,2.27608,3,,,
Slc4a2,0,1.56069,1.7104,1.24972,1.6384,1.39058,1.86407,2.27964,2.0184,1.9823,2.27964,3,,,
Gna13,0,0.0845108,0.594715,1.03072,1.32175,1.9073,1.89564,2.10666,2.01811,2.28193,2.28193,3,,,
Aldh9a1,0,0.292212,0.76605,1.26253,1.21603,1.78222,1.86532,2.23099,2.12505,2.28567,2.28567,3,,,
Nlgn2,0,0.0733643,0.656399,1.22762,1.14119,1.52871,1.30047,0.780987,1.41663,2.29038,2.29038,3,,,
Letm2,0,0.0848446,0.821062,0.991281,0.732798,1.84004,1.60166,2.2919,1.76122,1.19466,2.2919,3,,,
Rnf13,0,0.061902,0.00510502,0.394341,0.586665,1.34982,1.3319,1.97014,1.75681,2.29449,2.29449,3,,,
Anxa7,0,1.4433,0.673772,1.07853,1.36594,2.12939,1.91575,1.90824,2.16291,2.29484,2.29484,3,,,
Rmnd1,0,-0.0369968,0.237309,0.745916,1.09334,1.74427,1.58207,1.89878,1.97002,2.29881,2.29881,3,,,
Acad8,0,-0.140249,0.335205,0.613417,0.95908,1.6453,1.55504,1.75918,1.92783,2.29931,2.29931,3,,,
Farp2,0,0.705199,0.919783,1.81034,1.6203,2.31102,2.20767,2.05309,1.87875,2.02,2.31102,3,,,
Pid1,0,0.409563,1.1641,1.41201,1.91041,2.17102,1.85222,1.9213,2.15758,2.31311,2.31311,3,,,
Ttc7b,0,0.104535,0.64703,1.1683,1.71001,1.94016,2.13487,2.31661,2.29035,2.14865,2.31661,3,,,
Fahd2,0,-0.260862,0.447533,1.01221,1.28506,1.81065,1.59645,1.64729,1.76371,2.31714,2.31714,3,,,
Uqcrq,0,-0.0922794,0.680584,0.847826,1.23768,1.71273,1.53159,1.65073,2.01944,2.31881,2.31881,3,,,
Galc,0,-0.277742,0.225275,0.799423,0.851791,1.44016,1.41069,1.63298,1.97253,2.32047,2.32047,3,,,
Gng11,0,-0.514812,-0.195375,0.0772934,0.309607,1.30583,1.15524,2.22868,2.32102,2.23865,2.32102,3,,,
Fam129b,0,1.79034,2.32121,1.96262,1.567,1.53664,1.36459,1.68692,1.16345,1.00416,2.32121,3,,,
Agpat5,0,-0.460865,0.876713,1.22372,1.55683,1.9008,1.61298,1.46185,1.45899,2.32369,2.32369,3,,,
Slc35f1,0,1.59558,2.08729,2.32383,1.92865,1.93372,1.53997,1.64328,1.81981,0.48626,2.32383,3,,,
Tmem229a,0,-0.10074,0.712934,0.971018,0.638403,1.57874,1.62252,1.80223,1.98856,2.32498,2.32498,3,,,
Sod2,0,-0.149939,0.332825,0.649509,0.960577,1.47078,1.36467,1.81345,1.87023,2.32861,2.32861,3,,,
Mp68,0,-0.256895,0.696131,1.19917,1.47626,1.34954,1.48297,1.14043,1.23202,2.3305,2.3305,3,,,
Cox5b,0,0.268059,0.639957,0.824785,1.02074,1.49674,1.51286,1.92001,2.21867,2.33088,2.33088,3,,,
Thy1,0,0.377714,1.33304,1.95548,2.27471,2.33167,1.88356,1.25395,1.17145,1.14282,2.33167,3,,,
Bai1,0,0.595155,1.04099,1.27314,1.69921,1.81687,1.99177,2.29909,2.17477,2.3317,2.3317,3,,,
Cars2,0,0.884775,-0.213377,0.0727367,0.573399,1.40561,1.11883,1.548,2.33399,2.19427,2.33399,3,,,
Mdh2,0,-0.0615406,0.607643,1.05864,1.15557,1.52148,1.41607,1.41244,1.76371,2.33399,2.33399,3,,,
Atp5j2,0,0.45838,-0.352175,-0.208134,0.411375,1.16323,1.42154,1.70418,2.33462,1.37118,2.33462,3,,,
Scamp5,0,0.926037,1.44149,1.66361,1.81309,2.3092,2.23403,2.33522,2.22598,2.31663,2.33522,3,,,
Pnkd,0,-0.0829887,0.871015,1.2071,1.32366,1.74574,1.80984,1.59647,2.02528,2.33544,2.33544,3,,,
Prkca,0,0.976933,0.85821,1.20613,1.44196,2.06083,2.11957,2.29606,2.3363,2.09412,2.3363,3,,,
Lgals3bp,0,-0.816076,-0.407799,-0.499384,-0.0406322,1.02345,1.21869,1.5415,2.11647,2.3375,2.3375,3,,,
Wnk2,0,1.41306,1.86725,1.79086,2.04991,2.02458,2.18449,2.25034,2.34337,2.14169,2.34337,3,,,
Pccb,0,0.0409851,0.643072,1.10531,1.40273,1.77923,1.56421,1.47902,1.87839,2.34422,2.34422,3,,,
Pdk1,0,0.574022,0.688761,1.11076,1.47693,2.32469,2.08923,2.30391,2.34893,2.28894,2.34893,3,,,
Cox7a2l,0,0.22278,0.307751,0.521168,1.0734,1.31277,1.14642,1.36898,1.92986,2.35267,2.35267,3,,,
Acads,0,-0.0643406,0.516115,1.06492,1.25405,1.88456,1.62384,1.75039,2.03851,2.35535,2.35535,3,,,
Mien1,0,0.619302,1.32753,1.34473,1.18263,1.82812,1.70788,1.43174,1.86048,2.357,2.357,3,,,
Decr1,0,-0.00723839,0.435032,0.994205,1.24482,1.85399,1.72179,1.94971,2.1032,2.35836,2.35836,3,,,
Farp1,0,0.0116692,0.735708,1.19557,1.57067,1.83761,1.89604,2.06412,1.98299,2.35848,2.35848,3,,,
S100a16,0,-0.0811539,1.13912,1.49369,2.09586,2.23629,2.11935,2.12817,1.89448,2.3639,2.3639,3,,,
Ech1,0,0.313004,0.929609,1.3507,1.46862,1.86017,1.74657,1.78263,1.84418,2.36543,2.36543,3,,,
Ehhadh,0,0.378824,1.17131,1.72122,2.01661,1.95632,2.29013,2.36667,2.234,2.29707,2.36667,3,,,
Lgmn,0,0.85017,1.70642,1.84324,2.13177,2.35246,2.30822,2.3676,2.29159,2.08257,2.3676,3,,,
Rab13,0,0.510118,0.859645,1.01693,1.20617,1.26107,1.26659,2.36874,1.04814,1.04364,2.36874,3,,,
Gng12,0,0.511719,1.0862,1.79176,1.85098,2.09911,2.18687,2.23092,2.37229,2.0544,2.37229,3,,,
Aco2,0,0.145283,0.613995,1.19476,1.40999,1.96473,1.86074,2.2712,2.35556,2.37891,2.37891,3,,,
Gbas,0,-0.0825558,0.601906,0.940136,1.15379,1.61658,1.45175,1.75051,2.01415,2.38037,2.38037,3,,,
Slc4a4,0,0.0890713,0.735552,1.14888,1.42598,1.80084,1.83215,1.86845,1.9045,2.38676,2.38676,3,,,
Adck5,0,-0.44454,-0.00497627,0.452179,0.775326,1.57677,1.31401,1.56984,1.93054,2.39198,2.39198,3,,,
Abca9,0,0.729888,2.14041,2.18122,2.07894,2.39405,1.67285,0.948437,1.34432,1.34073,2.39405,3,,,
Efnb2,0,1.31988,1.69562,1.76418,1.704,1.74883,2.06337,1.48859,1.68862,2.39668,2.39668,3,,,
Etfa,0,-0.00958443,0.543201,0.960808,1.18707,1.71375,1.65802,1.7906,2.15769,2.39849,2.39849,3,,,
Psap,0,0.11488,0.380295,0.771711,0.68786,1.26151,1.23,0.796394,1.36579,2.39992,2.39992,3,,,
C17orf59,0,0.0145884,0.59695,0.738063,1.0349,1.58757,1.53782,1.88835,2.11846,2.40023,2.40023,3,,,
Hadh,0,0.0616245,0.900013,1.573,1.43706,2.17254,1.86711,2.40054,2.291,2.3359,2.40054,3,,,
Ptp4a3,0,0.0718355,1.07888,2.04033,1.88791,2.40082,1.84426,2.06172,1.93386,2.06227,2.40082,3,,,
Gpx1,0,0.643354,1.07009,1.29056,1.72822,2.25966,2.19816,2.31297,2.40192,2.28941,2.40192,3,,,
Tpp1,0,0.443457,0.946852,1.02915,1.14166,1.67192,1.54375,1.66593,1.88232,2.40383,2.40383,3,,,
Celsr1,0,1.6491,2.40614,2.20106,2.14991,2.38529,1.51173,1.01133,1.06266,1.14059,2.40614,3,,,
Rps6ka5,0,1.48867,2.05677,2.31773,2.21329,2.40897,2.1177,1.9212,1.79504,1.70648,2.40897,3,,,
Cx3cl1,0,1.1499,1.59098,1.53582,1.96336,2.1371,1.98146,2.2668,2.37036,2.40955,2.40955,3,,,
Cpq,0,0.0605888,0.405399,0.868435,1.20044,1.66512,1.72774,2.04677,2.27871,2.41028,2.41028,3,,,
Hsd17b11,0,1.25567,1.75439,1.88155,1.67232,2.40827,2.19726,2.10748,2.07902,2.412,2.412,3,,,
Aldh3a2,0,0.172619,0.877371,1.42176,1.54736,1.98166,2.00289,2.11822,2.05471,2.41843,2.41843,3,,,
Znf423,0,2.00291,2.42261,1.85085,2.33778,1.80409,1.74626,2.31664,2.08727,1.73381,2.42261,3,,,
Ptgfrn,0,0.587524,1.12477,1.61184,1.98629,2.42554,2.23758,1.95737,1.96173,2.01528,2.42554,3,,,
Nt5m,0,0.371161,0.536062,1.21114,1.46642,2.04426,1.70426,1.95866,2.42582,2.40463,2.42582,3,,,
Prss23,0,0.582314,1.62126,1.83009,2.32916,1.54282,2.23526,2.42722,2.21076,1.78991,2.42722,3,,,
Ptgr2,0,0.0311718,0.738522,1.43677,1.69942,2.05739,2.17598,2.1731,2.12854,2.42792,2.42792,3,,,
Pla2g15,0,0.0272312,0.04496,-0.385224,0.789192,1.19169,1.4225,1.65012,1.8108,2.42816,2.42816,3,,,
Bag3,0,1.97758,2.1441,2.02568,2.43233,2.09488,2.16622,2.32785,2.15574,1.6218,2.43233,3,,,
Hepacam,0,0.36203,1.3763,1.80001,1.86536,2.29821,2.08269,2.22729,2.00967,2.43785,2.43785,3,,,
Slc44a1,0,0.360752,2.04428,2.01331,2.1742,2.44658,2.01735,1.62254,1.60849,2.04167,2.44658,3,,,
Pxmp4,0,1.45753,1.94216,2.36979,2.27231,2.05656,2.26206,1.87633,1.97352,2.4512,2.4512,3,,,
Bcam,0,0.957441,1.88888,1.9153,2.00521,2.45618,2.3936,2.37388,2.1441,2.00866,2.45618,3,,,
Rdh14,0,0.379284,0.990891,1.4539,1.6673,2.14642,1.89953,1.78696,2.0008,2.4565,2.4565,3,,,
Acot13,0,-0.268843,0.239002,0.615627,0.88904,1.47708,1.45583,1.71133,2.21936,2.45968,2.45968,3,,,
Dlg1,0,0.687504,1.52642,1.74029,1.88059,2.24955,2.1786,2.34409,2.25077,2.4608,2.4608,3,,,
Nrxn1,0,0.667311,1.64001,1.96383,1.91835,2.1478,2.33722,2.33231,2.27726,2.46259,2.46259,3,,,
Ppif,0,0.450748,0.929804,1.24313,1.38365,1.90979,1.78546,1.97573,2.19547,2.47439,2.47439,3,,,
Acadm,0,0.0209084,0.510416,1.07859,1.24327,1.87806,1.80932,1.92222,2.12798,2.47693,2.47693,3,,,
Lamtor5,0,0.418127,1.04463,1.14079,1.55784,1.86708,2.05494,2.41618,2.26378,2.48445,2.48445,3,,,
Cox5a,0,0.243683,0.914515,1.02325,1.32744,1.76066,1.71509,2.01198,2.22179,2.48677,2.48677,3,,,
Smpdl3a,0,1.37026,1.98271,2.24011,2.23507,2.48685,2.36338,2.33359,2.27352,2.40124,2.48685,3,,,
Ndufb8,0,0.213491,0.752016,1.24218,1.67754,2.07884,1.90728,1.73153,2.13166,2.48786,2.48786,3,,,
Wipi1,0,1.72433,1.93953,2.09215,2.49292,2.30917,2.23363,2.02504,2.33956,1.88214,2.49292,3,,,
Ccdc90b,0,0.251955,0.858219,1.24209,1.44495,2.05949,1.89313,2.25848,2.42176,2.49465,2.49465,3,,,
Gpt2,0,1.15489,2.10702,2.33347,2.49525,2.26701,1.73525,1.53666,1.36558,1.05011,2.49525,3,,,
Cyp2j6;Cyp2j5,0,0.521462,0.503837,0.770494,1.10228,1.62509,1.69971,2.25247,2.5013,1.4964,2.5013,3,,,
Dnaja3,0,-1.52273,0.207724,0.671627,1.11877,1.34932,1.61318,1.5724,1.9469,2.50223,2.50223,3,,,
Prdx6,0,0.104029,1.06047,1.74108,1.75273,2.46036,2.29716,2.1812,2.15588,2.5046,2.5046,3,,,
Slc37a2,0,1.42384,1.88376,2.16014,2.20763,2.10095,2.41547,2.45586,2.50474,2.2306,2.50474,3,,,
Gsta4,0,0.15361,0.72917,1.22416,1.37708,1.89978,2.15586,2.43636,2.44852,2.5163,2.5163,3,,,
Mccc1,0,0.341143,0.506399,0.943848,1.21475,1.77793,1.65017,1.81429,2.17704,2.52042,2.52042,3,,,
Galnt18,0,0.219969,1.11953,1.23914,2.14639,1.33729,2.1329,2.52159,2.44494,1.19701,2.52159,3,,,
Fgf1,0,0.16815,0.870819,1.37632,1.94102,1.69901,2.52599,2.43514,2.35493,1.86584,2.52599,3,,,
Ganc,0,0.385752,0.37603,0.805054,1.19139,1.6535,1.77188,2.13901,2.4416,2.52673,2.52673,3,,,
Tmem40,0,1.94397,2.52689,2.48889,2.49754,2.38153,1.93229,1.52548,2.0585,1.55044,2.52689,3,,,
Ptdss1,0,0.558842,1.19054,1.50921,1.75947,2.29955,2.26582,2.38332,2.52945,2.36179,2.52945,3,,,
Bckdha,0,0.305967,0.823526,1.24363,1.58454,2.11096,2.02404,2.10057,2.4236,2.5301,2.5301,3,,,
Pdk2,0,0.661066,1.09422,1.52378,1.57807,2.27103,2.00174,1.87268,2.01674,2.53331,2.53331,3,,,
Mlycd,0,-0.29394,0.564011,1.11048,1.32178,2.00182,1.77349,1.9378,2.25041,2.53484,2.53484,3,,,
Crat,0,0.102337,0.604986,1.18359,1.3501,1.8747,1.6948,1.8127,1.98152,2.54797,2.54797,3,,,
Mccc2,0,0.297895,0.665394,1.06804,1.27561,1.89851,1.80521,1.92251,2.24818,2.54827,2.54827,3,,,
Cd200,0,1.7906,2.33946,2.5545,2.42118,2.46856,2.16409,2.03451,1.63214,1.61701,2.5545,3,,,
Fhl1,0,0.236767,1.15386,1.93448,2.2304,2.55676,2.42237,2.17711,2.3587,2.25576,2.55676,3,,,
Slc30a9,0,-0.007658,0.555819,0.950285,1.28047,1.81297,1.76694,2.10557,2.31151,2.56477,2.56477,3,,,
Etfb,0,0.132204,0.599768,1.01847,1.21653,1.77869,1.80404,2.56515,2.20447,2.27029,2.56515,3,,,
Slc16a2,0,1.2326,1.92608,2.40983,2.24188,2.56548,2.06465,1.94173,1.88437,1.59154,2.56548,3,,,
Ppm1h,0,1.00701,1.68115,1.95126,2.09955,2.44975,2.43757,2.42712,2.57569,2.55116,2.57569,3,,,
Scamp4,0,1.33955,1.95113,1.58671,1.86339,2.25878,2.38595,2.39082,2.36742,2.57633,2.57633,3,,,
Fmn2,0,0.68489,1.05867,1.57241,1.3007,2.57695,1.922,2.06905,1.83781,2.48953,2.57695,3,,,
Mtco2,0,0.132721,0.68741,1.19823,1.42321,1.6479,1.57276,1.5479,1.86038,2.57725,2.57725,3,,,
Fam20a,0,1.23958,1.82958,1.99922,2.3078,2.5552,2.38936,2.48153,2.58234,2.49389,2.58234,3,,,
Ak3,0,0.125757,0.646044,1.08836,1.22858,1.84509,1.7978,2.0513,2.30884,2.58352,2.58352,3,,,
Cdh6,0,2.47371,2.5906,1.97172,2.30095,1.47772,1.93999,2.2776,1.90625,1.47041,2.5906,3,,,
Anxa2,0,2.59271,2.06764,1.60641,1.47626,0.417253,0.645782,0.268148,0.316614,-0.408855,2.59271,3,,,
Plxdc2,0,1.78764,2.53242,2.37144,2.59721,2.3669,2.25897,2.43489,2.35992,1.87763,2.59721,3,,,
Rap1a,0,-0.0646725,0.133501,0.592766,0.662468,1.54406,1.34843,2.60508,1.81423,0.475517,2.60508,3,,,
Pvrl1,0,1.19157,1.47277,1.22972,1.92531,1.73675,2.09705,2.60869,2.30774,1.54125,2.60869,3,,,
Cmpk2,0,-0.267897,0.384502,0.252939,0.582775,1.53623,1.46309,1.75175,2.15133,2.6092,2.6092,3,,,
TCAIM,0,1.1859,0.780012,1.20785,1.38157,1.78896,2.00307,2.07608,2.3748,2.6131,2.6131,3,,,
Oxct1,0,0.047884,0.671373,1.05623,1.39718,1.86257,1.86502,1.94017,2.27546,2.62547,2.62547,3,,,
Vwa8,0,0.0988941,0.675249,1.24084,1.50017,2.01929,2.01294,2.14108,2.37118,2.62786,2.62786,3,,,
Tom1,0,1.01814,1.33337,1.21428,1.9358,2.06577,2.25207,2.43654,2.41765,2.62815,2.62815,3,,,
C2cd5,0,0.707988,0.595639,1.09907,1.51319,2.05265,2.1214,2.30072,2.21091,2.63246,2.63246,3,,,
Slc16a1,0,0.623184,1.27241,1.43127,1.68789,2.57719,2.39114,2.63277,2.60586,2.601,2.63277,3,,,
Megf10,0,-0.867152,0.662224,0.487301,1.1785,1.98123,1.84618,2.07049,2.05142,2.63581,2.63581,3,,,
Dbi,0,1.03718,1.98395,2.63847,2.55846,2.56731,2.50004,2.45091,2.51796,2.5734,2.63847,3,,,
Pag1,0,1.21021,1.66809,2.20794,2.30276,2.43556,2.31012,2.42341,2.64036,2.28476,2.64036,3,,,
Ndufb1,0,0.365129,1.39809,1.85675,2.04113,2.64058,2.56015,2.35164,2.45352,2.59442,2.64058,3,,,
Pura,0,0.311701,0.849817,1.10827,1.62896,2.08792,2.26602,2.60243,2.39173,2.64644,2.64644,3,,,
Ca2,0,0.581944,1.13969,1.88844,2.18011,2.25718,2.56407,2.64042,2.64059,2.65215,2.65215,3,,,
Acox1,0,1.07749,1.65091,2.18567,1.94942,2.17532,2.39507,2.65571,2.42085,2.17864,2.65571,3,,,
Palm2,0,1.55715,1.66696,1.75271,1.91452,2.25535,1.97147,2.34546,2.54054,2.66023,2.66023,3,,,
Brinp2,0,2.23839,2.66414,2.39055,2.3983,1.24934,1.42657,0.92366,0.657829,0.975569,2.66414,3,,,
Robo2,0,1.79339,2.10568,2.37454,2.08358,2.66582,2.0639,1.69707,1.65536,2.15504,2.66582,3,,,
Wasf3,0,0.105414,0.940232,1.34465,1.55546,2.06798,2.20825,2.60337,2.66813,2.49157,2.66813,3,,,
Col11a1,0,2.66883,1.70736,1.25329,1.25144,0.128939,0.476482,0.635176,0.0748234,-0.732567,2.66883,3,,,
Nrxn3,0,1.22187,1.76078,1.9859,2.22026,1.5799,1.52181,1.74454,2.67185,2.04661,2.67185,3,,,
COA4,0,0.64573,1.70185,1.91575,1.83211,2.59353,2.22142,2.0729,2.49565,2.67541,2.67541,3,,,
Slc7a2,0,0.797966,1.65088,1.41802,2.13568,1.94502,2.1091,2.67743,2.45658,1.50278,2.67743,3,,,
Stum,0,0.909452,0.957249,1.33226,2.08849,2.27885,2.43066,2.28126,2.6802,2.25144,2.6802,3,,,
Kank2,0,1.452,1.81108,1.43168,1.91603,1.5032,1.87402,2.68851,2.17011,1.34104,2.68851,3,,,
Appl2,0,0.449745,0.697136,1.10307,1.39011,2.13846,2.15079,2.26291,2.55547,2.69612,2.69612,3,,,
Mpc2;Zfp142,0,-0.239584,0.393034,0.904053,1.15746,1.61734,1.64797,1.76258,2.06059,2.69694,2.69694,3,,,
Atp6v0c,0,0.241564,1.59461,1.68948,2.01825,1.95449,1.49762,1.31886,1.14135,2.70032,2.70032,3,,,
Hexb,0,0.354612,0.391378,0.763205,0.756609,1.38849,1.56896,1.9182,2.23893,2.70291,2.70291,3,,,
Scai,0,1.35406,1.85361,2.01159,2.25143,2.52109,2.72377,2.72024,2.70485,2.64527,2.72377,3,,,
Ackr3,0,1.39943,2.15146,2.13802,1.91249,2.73509,1.32041,2.55931,2.25076,2.00778,2.73509,3,,,
Lgals8,0,1.23246,2.22377,2.05624,2.73767,2.7336,2.25857,2.30009,1.73449,0.9267,2.73767,3,,,
Mef2bnb,0,0.588144,0.957802,1.03409,1.43733,1.85998,1.98122,2.23302,2.46988,2.74276,2.74276,3,,,
Rnls,0,-0.104523,1.06475,1.40382,1.93776,2.33644,2.10448,1.53256,2.21888,2.74314,2.74314,3,,,
Hibadh,0,0.0168934,0.639059,1.17548,1.41474,1.97056,1.86696,2.09938,2.63865,2.74342,2.74342,3,,,
Ecrg4,0,0.928802,2.24456,2.70404,2.0431,2.74522,1.92037,1.14075,0.0747118,1.25185,2.74522,3,,,
Tmem65,0,-0.208496,0.601849,0.936937,1.33884,1.85771,1.90153,2.03159,2.27598,2.75021,2.75021,3,,,
Slc25a19,0,0.240711,1.13011,1.54476,1.90193,2.12173,2.04318,2.18533,2.363,2.75286,2.75286,3,,,
Them4,0,-0.31686,-0.0244198,0.648046,1.04402,2.06943,1.91756,2.08534,2.35144,2.75959,2.75959,3,,,
Camk1d,0,1.40558,1.90283,2.19198,2.67893,2.38432,2.69613,2.76917,2.76165,2.01625,2.76917,3,,,
Tmem256,0,0.957555,1.01962,1.17047,1.49016,1.80299,2.00891,2.46137,2.59016,2.77412,2.77412,3,,,
Ss18l1,0,-0.264973,0.88461,1.30082,1.6477,2.08127,1.84544,2.77567,1.81234,1.16951,2.77567,3,,,
Mlc1,0,0.369253,1.29362,1.99264,1.67012,2.77928,2.20151,2.09991,1.99747,2.57288,2.77928,3,,,
Slc2a8,0,0.656908,1.5217,1.77948,1.67636,2.32222,2.26275,2.3714,2.50093,2.78096,2.78096,3,,,
Pnpla8,0,0.337313,0.899681,1.56262,1.56768,2.10893,2.09793,2.12859,2.58901,2.78981,2.78981,3,,,
Cygb,0,1.53046,2.29854,2.06258,2.00812,1.75406,2.22368,2.80607,2.70728,2.35074,2.80607,3,,,
Rgma,0,1.5276,1.49674,1.80075,1.59112,2.80753,1.64309,1.55573,1.66527,2.44198,2.80753,3,,,
Sntb2,0,0.139929,0.771851,1.04548,1.38567,1.92883,2.23283,2.33143,2.48915,2.81284,2.81284,3,,,
Etfdh,0,0.243391,0.780697,1.43325,1.70405,2.28455,2.18669,2.42326,2.62432,2.8136,2.8136,3,,,
Pacsin3,0,1.13884,1.26245,1.64819,2.00876,2.63299,2.43579,2.45384,2.48926,2.81382,2.81382,3,,,
Glrx,0,-0.177515,0.982821,1.3361,1.54489,1.89149,1.96531,2.81429,1.98442,1.46578,2.81429,3,,,
Gjc2,0,1.76649,2.41841,2.63065,2.81867,2.51948,2.71453,2.46276,2.39893,2.75599,2.81867,3,,,
Txnip,0,-0.393093,1.51169,2.35308,2.09901,2.8223,2.15672,1.90674,1.48313,2.3173,2.8223,3,,,
Id1,0,2.83052,2.82758,2.57422,2.79812,2.62574,2.6759,1.8243,2.23427,2.49208,2.83052,3,,,
Cst3,0,1.67443,2.11998,1.11601,2.08136,1.64669,2.18885,2.83261,2.82837,1.81127,2.83261,3,,,
Sv2a,0,1.01259,2.01601,1.99673,2.41479,2.43429,2.42782,2.3906,2.70552,2.8367,2.8367,3,,,
Ptpra,0,0.335886,1.35293,1.88337,2.05663,2.56206,2.4963,2.33362,2.36893,2.83859,2.83859,3,,,
Aspa,0,1.02837,2.16769,2.53496,2.83925,2.84132,2.67195,2.59725,2.46783,2.67988,2.84132,3,,,
Slc25a18,0,-0.0961761,0.597015,1.04145,1.43854,1.84836,1.73736,1.94169,2.26675,2.84808,2.84808,3,,,
Hsdl2,0,0.282383,1.14166,1.88428,2.01049,2.56342,2.43487,2.51017,2.62199,2.85936,2.85936,3,,,
Sqrdl,0,0.339691,0.880062,1.27423,1.57739,2.07875,2.01518,1.9682,2.35238,2.86399,2.86399,3,,,
Ogfrl1,0,0.965122,1.84147,2.1586,2.26522,2.86682,2.52051,2.74495,2.70619,2.69622,2.86682,3,,,
Nrcam,0,1.13108,1.5494,1.42953,1.97502,2.19669,2.37737,2.49071,2.38031,2.86801,2.86801,3,,,
Plec,0,1.92214,2.44498,2.46053,2.86968,2.69633,2.63573,2.55136,2.6372,2.51024,2.86968,3,,,
D10Jhu81e,0,0.425224,0.72051,1.24293,1.46485,2.18567,2.15958,2.34541,2.74868,2.87534,2.87534,3,,,
Acss1,0,0.1022,1.03291,1.53297,1.78148,2.31014,2.19497,2.20456,2.52319,2.88037,2.88037,3,,,
Hint2,0,0.239458,0.8375,1.2303,1.51285,2.03949,2.07122,2.35681,2.50318,2.88428,2.88428,3,,,
Aldh2,0,-0.0276508,0.444704,0.76124,0.916456,1.66595,1.84403,2.15235,2.5555,2.88751,2.88751,3,,,
Vwa1,0,2.89639,2.13741,0.82634,1.18618,-0.649073,-0.299866,-0.467451,-0.4202,-1.31142,2.89639,3,,,
Apoe,0,0.0347748,0.734428,1.78319,1.67787,2.89904,2.38352,2.2984,2.36504,2.8646,2.89904,3,,,
Enpp5,0,0.552938,0.217243,0.546368,0.696199,1.48826,1.70988,1.97763,2.67255,2.9064,2.9064,3,,,
Nudt13,0,0.234191,0.821499,1.23708,1.65612,2.22608,2.1761,2.22326,2.62346,2.91405,2.91405,3,,,
Grid1,0,0.767871,1.57363,1.85069,2.11662,2.55748,2.63677,2.80824,2.78833,2.91977,2.91977,3,,,
Eno3,0,1.76233,2.92661,2.7381,2.58351,2.19914,1.31028,0.828613,0.348932,-0.0510731,2.92661,3,,,
Lphn1,0,1.17222,2.11951,2.29755,2.37236,2.63331,2.9296,2.58832,2.41403,2.50131,2.9296,3,,,
Grik2,0,0.0552444,1.40041,1.63087,1.79378,2.12894,2.21979,2.52102,2.58576,2.93108,2.93108,3,,,
Gm2a,0,-0.111187,0.231579,1.2196,1.40812,2.21512,2.32193,2.62337,2.80294,2.93477,2.93477,3,,,
Lactb,0,0.528399,0.786728,1.52512,2.1342,2.55145,2.48325,2.65465,2.89656,2.9446,2.9446,3,,,
Cox7a2,0,0.285458,1.16762,1.20319,1.69342,2.38197,2.46316,2.39583,2.94701,2.95363,2.95363,3,,,
Tmco3,0,1.04247,2.47745,2.73959,2.95445,2.73614,2.68137,2.85829,2.56986,2.39079,2.95445,3,,,
Rcn2,0,0.351101,1.57493,2.03607,2.4099,2.67952,2.74501,2.96905,2.89,2.74821,2.96905,3,,,
Gstm1,0,0.0328999,0.827536,1.50879,1.81983,2.20788,2.47747,2.75257,2.6566,2.98053,2.98053,3,,,
Gpd2,0,0.676674,1.09532,1.58502,1.88419,2.33254,2.25904,2.38075,2.61712,2.98375,2.98375,3,,,
Tspan3,0,0.878494,1.41081,1.92698,1.71664,2.37734,2.73729,2.87561,2.99297,2.97609,2.99297,3,,,
C8orf82,0,0.392059,0.636684,0.98773,1.54501,2.05593,1.68921,1.97953,2.45871,3.00735,3.00735,3,,,
Tst,0,0.859312,1.47416,1.92437,2.40585,3.00928,2.48533,2.73041,2.80098,2.82154,3.00928,3,,,
Fam69a,0,0.126097,1.12041,2.10992,2.48745,3.01293,2.65305,2.47552,2.6768,2.49683,3.01293,3,,,
Clybl,0,0.0941544,0.728971,1.34912,1.71011,2.28096,2.34164,2.49274,2.77815,3.01957,3.01957,3,,,
Uimc1,0,-0.295057,0.385183,1.35466,1.49329,2.21793,2.22203,2.22915,2.55683,3.02585,3.02585,3,,,
Pls3,0,1.86864,2.09712,1.66556,2.53278,2.24981,2.6082,3.03339,2.89627,2.26509,3.03339,3,,,
