NAME	TITLE	SCORE	
Uqcc1		-1.3202515	
Timm21		-1.3214788	
Lonrf1		-1.3216935	
Tpk1		-1.3217694	
Efemp1		-1.3219354	
Alg11		-1.3223485	
Bmp2		-1.3223485	
Pxmp2		-1.3236421	
Mlycd		-1.3238821	
Atp2a3		-1.3245858	
Chst15		-1.3260108	
Arhgap42		-1.3280289	
Kif23		-1.332166	
Zfp787		-1.3329625	
Fiz1		-1.3335077	
Prelid2		-1.3337663	
Taf15		-1.3341142	
Slc8a1		-1.3344213	
Nicn1		-1.3348665	
Tspan13		-1.3362563	
Sult1a1		-1.3388019	
1110051M20Rik		-1.3393604	
Mpzl1		-1.3393604	
Galnt10		-1.3409414	
Tbl2		-1.3410851	
Ccdc25		-1.343873	
Lzts2		-1.3451262	
Pllp		-1.3484635	
Pakap.1		-1.3497739	
Npdc1		-1.3501586	
Foxp1		-1.3504413	
Fbxo44		-1.3510522	
Tspyl2		-1.3513145	
Plekhb1		-1.3514702	
Plek2		-1.3519604	
Wars2		-1.3528562	
Acad8		-1.3530576	
Kctd12b		-1.3532803	
Cyp4f16		-1.354115	
Maip1		-1.3544673	
Tyro3		-1.3548697	
Tmem191c		-1.356515	
Dsg2		-1.3584565	
Bace2		-1.3598399	
Strbp		-1.3603872	
Ttc39a		-1.3610593	
Plxna2		-1.3610771	
Tstd1		-1.361622	
Rassf6		-1.3619295	
Aars2		-1.3619617	
Prpf40b		-1.3621584	
Micall2		-1.3653486	
Ttll10		-1.3661541	
Hdac5		-1.3664317	
Mageh1		-1.3667108	
Abo		-1.3673302	
Ocln		-1.3673995	
Tmub1		-1.368273	
Pde8a		-1.3694175	
Tspan2		-1.3696574	
Uhrf2		-1.3703401	
Qtrt1		-1.3732507	
Nthl1		-1.3732507	
Zc3h6		-1.3734163	
Gtf2a2		-1.373749	
Gm17349		-1.3749204	
Eif3j1		-1.376835	
Islr		-1.3783339	
Sgpp2		-1.3795003	
Sac3d1		-1.3800954	
Tmtc2		-1.3801941	
Sgsm2		-1.3809613	
Tmem9		-1.3812234	
Kansl1l		-1.3829873	
Cnot6l		-1.383586	
Vmac		-1.38388	
Prkcz		-1.3844683	
Sh3bp4		-1.3858398	
Ccdc149		-1.3866829	
Zbtb20		-1.3868887	
Sh2d4a		-1.3870126	
Parva		-1.3871387	
Mdc1		-1.3882141	
Zfp523		-1.3883058	
Ston1		-1.388349	
Ptov1		-1.3888077	
Slc17a9		-1.3895836	
Tgif1		-1.3908589	
Thyn1		-1.3915565	
Nhlrc1		-1.3947569	
Pik3c3		-1.3949445	
Nr2f2		-1.3955231	
Bpgm		-1.3961546	
Mettl26		-1.3968008	
Unc5cl		-1.3972739	
Ackr3		-1.3974453	
Tom1l1		-1.4007888	
Lgals3bp		-1.4020253	
Isoc2a		-1.402912	
Hes6		-1.4039878	
Etnk1		-1.4045525	
Mia3		-1.4047313	
Rad9b		-1.4051936	
Bmp5		-1.4053236	
Cstf2t		-1.4054042	
Wfdc3		-1.4057478	
Fuz		-1.4077473	
Arfgap3		-1.4089416	
Gstm1		-1.4097792	
Ankzf1		-1.4104493	
Btbd6		-1.4114175	
Gmds		-1.4115622	
Usp36		-1.4118055	
Bbs9		-1.4122998	
Mfsd9		-1.4124589	
Akr7a5		-1.413185	
Asph		-1.4132788	
Zkscan7		-1.4154289	
Rab15		-1.4156399	
Rasgef1b		-1.417069	
Erlin2		-1.418208	
Atat1		-1.4191338	
Mob3b		-1.4235679	
Cystm1		-1.4235997	
Arhgef28		-1.4244245	
Vopp1		-1.4270767	
Ccdc107		-1.4299179	
Tnrc6c		-1.4312829	
Gprasp1		-1.4312829	
Vsig2		-1.4335841	
Ctsf		-1.4369965	
Steap2		-1.4390185	
Tns3		-1.4393604	
Ddx54		-1.4399217	
Reps2		-1.44	
Rhbdl1		-1.4422958	
Smg6		-1.4425641	
Ccnd1		-1.4432923	
Selenoo		-1.444766	
Mmp23		-1.4454333	
Gldc		-1.4457824	
Cfap410		-1.4465495	
Dnajc12		-1.4487915	
Copg2		-1.4489849	
Trp53i11		-1.4494051	
Tcta		-1.4506595	
Nedd9		-1.4526001	
Asap2		-1.454206	
Foxa1		-1.4574953	
Atp1b1		-1.4584842	
Pdxdc1		-1.4596902	
Pik3c2a		-1.460802	
Prdm16		-1.4613276	
Cbarp		-1.4629917	
AU040320		-1.4636005	
Zbtb12		-1.4640728	
Arhgef16		-1.4649771	
Taf9b		-1.4655324	
Upk3bl		-1.465929	
Tmem139		-1.4659755	
Dbt		-1.4675189	
Slc25a10		-1.4685419	
Ncmap		-1.4687133	
Wars		-1.4694827	
Aqp11		-1.4695922	
Gpd1		-1.4700612	
Cnp		-1.4712809	
Neurl4		-1.4715755	
Plcb4		-1.4718106	
Mgat3		-1.4720898	
Ppif		-1.4721448	
Sec14l1		-1.4722546	
Galnt11		-1.4725055	
Pgap3		-1.4732978	
Tnfrsf21		-1.4750792	
Rfxank		-1.4763707	
Chp2		-1.4763707	
Zscan21		-1.4779329	
Pcgf2		-1.4785886	
Cisd3		-1.4796224	
Ppcs		-1.4799981	
Spr		-1.4812709	
Amacr		-1.4820026	
Enox2		-1.482357	
Fermt1		-1.4837502	
Nfatc2		-1.4837502	
Mgp		-1.4843426	
Tmem45b		-1.4873168	
Cmtr2		-1.4888935	
Nptxr		-1.4896268	
Mansc1		-1.4900457	
Tspan15		-1.4914387	
AI467606		-1.4923123	
Gas2		-1.4930881	
Slc7a4		-1.4933046	
Glb1		-1.493598	
Ppm1k		-1.4940186	
St6galnac2		-1.4940186	
Vtcn1		-1.4947731	
Alcam		-1.4958777	
Nedd4l		-1.4972461	
Slc2a12		-1.498397	
Tango6		-1.4988256	
Gipc2		-1.4997625	
Entpd6		-1.5008237	
Mecom		-1.5026826	
Rhobtb1		-1.5042144	
Glce		-1.5045319	
Ttc38		-1.5048981	
Adck5		-1.5051972	
C1qtnf6		-1.5052834	
Thtpa		-1.5052834	
Tasor		-1.5082448	
Auts2		-1.5084686	
Arhgap18		-1.5104712	
Neurl3		-1.5106653	
Casz1		-1.5111983	
Casd1		-1.5117327	
Fam234a		-1.5130148	
Adgra3		-1.5140233	
Slc22a18		-1.5147772	
Ednrb		-1.5161717	
Mbtd1		-1.517256	
Atp8b1		-1.5226763	
Foxo4		-1.523328	
Stard10		-1.5252975	
Wdr45		-1.5258005	
Ttc9c		-1.5281444	
Acad12		-1.5281444	
Ptgis		-1.5300813	
Ociad2		-1.5354496	
Eml6		-1.536152	
Slc52a2		-1.5369923	
Ces2c		-1.5374823	
Itga7		-1.5377338	
Ccdc92		-1.5397445	
Fgf1		-1.5398933	
Flnb		-1.5406169	
Zfp825		-1.5414658	
Syt8		-1.5439968	
Zfp467		-1.5447623	
Ano6		-1.5467601	
Col8a1		-1.5467601	
Bcat2		-1.5471952	
Bcar3		-1.548035	
Hpse		-1.548239	
Basp1		-1.5499775	
Atp8a1		-1.5549297	
Slc25a32		-1.5575006	
Mkrn2os		-1.5579748	
Pcdhga10		-1.5590384	
Fam13a		-1.5644621	
Adora1		-1.5691417	
Aldh6a1		-1.5698522	
Cldn18		-1.5699794	
Zfp64		-1.5732148	
Wnt5a		-1.5736357	
Dcun1d4		-1.5736357	
Sidt1		-1.5747744	
Tns2		-1.5759064	
Selenon		-1.5780619	
Mmp15		-1.578681	
Cgref1		-1.5832859	
Slc12a7		-1.5832859	
Pafah1b3		-1.5842874	
Tox3		-1.5882522	
Pgghg		-1.5892847	
Tbc1d30		-1.589412	
Hdgfl3		-1.5904814	
Zdhhc17		-1.5912787	
H2-Q2		-1.5922747	
Nudt4		-1.5932637	
Enpp4		-1.5936598	
Unc5b		-1.5943412	
Maged2		-1.5945132	
Cnnm4		-1.5969609	
Tmem51		-1.5983167	
Lmcd1		-1.5985776	
Senp6		-1.5996288	
Reg3g		-1.6002543	
Ror2		-1.60375	
Mapk8ip1		-1.6053122	
Hbb-bs		-1.6083148	
Adh7		-1.6085153	
Rhou		-1.6087391	
Paqr4		-1.6096562	
Tle2		-1.610086	
Ippk		-1.6122507	
Ahcyl2		-1.6131821	
Adcy6		-1.6140481	
Lmo4		-1.6174922	
1700088E04Rik		-1.6212537	
Slc38a1		-1.6231947	
Slc35d2		-1.6232246	
Fan1		-1.623414	
Tmem158		-1.6236805	
Acss1		-1.6243132	
Arid5a		-1.6245742	
Asb3		-1.6256322	
Tff1		-1.6269728	
Espn		-1.6279298	
Tshz2		-1.6316141	
Zfp385b		-1.633591	
F5		-1.635238	
Clmn		-1.6357658	
Selenop		-1.636376	
Tgfbr3l		-1.6421796	
Hrct1		-1.642787	
Slc35a3		-1.6469806	
Itprid2		-1.6476688	
Tmie		-1.6536752	
Zfp608		-1.6536752	
Ralgps1		-1.6536752	
Ntn4		-1.6549958	
Snx6		-1.655511	
Rbm38		-1.6556368	
Pparg		-1.6579626	
Syt7		-1.6610172	
Bad		-1.6631452	
Spdef		-1.6631855	
Sox9		-1.6637429	
Klhl2		-1.664482	
Pctp		-1.6652547	
Creb3l2		-1.6652943	
Dkk2		-1.6657481	
Ctr9		-1.6681749	
Sel1l3		-1.670549	
Tmem30b		-1.6714169	
Ppp1r14d		-1.6716418	
Tm4sf1		-1.6764841	
Cadps2		-1.6783664	
Col4a5		-1.6796705	
Bche		-1.6804881	
Scube1		-1.6876225	
Sema3c		-1.6901243	
Fam241a		-1.6941847	
Pdk2		-1.6953444	
Add2		-1.6987631	
Ptpn21		-1.7031953	
Bicd1		-1.7037663	
Oaf		-1.7059586	
Cmbl		-1.7073014	
Nudt12		-1.708363	
C1qtnf12		-1.709136	
Cdh1		-1.7155079	
2310030G06Rik		-1.7157363	
Slc35d1		-1.7177123	
Sorbs3		-1.7194083	
Arhgap8		-1.7220874	
Ggact		-1.7234101	
Oit1		-1.7251507	
Zfp704		-1.7254899	
Prag1		-1.7263205	
Cdc14a		-1.7289634	
Tspan8		-1.7403296	
Umps		-1.7405257	
Rbp2		-1.7409673	
Slc22a23		-1.7429239	
Mfsd4a		-1.7455859	
Adamdec1		-1.745688	
Dipk1b		-1.7467847	
2210407C18Rik		-1.748112	
Dock5		-1.7486236	
Spire2		-1.7494022	
Ano7		-1.7501832	
Pik3c2b		-1.7522391	
Nav2		-1.7532109	
Rabgap1l		-1.7537422	
Muc5b		-1.7544811	
Chst4		-1.7550956	
Skida1		-1.7583727	
Golm1		-1.7584544	
Zfp553		-1.7593848	
Rab4a		-1.7603178	
Gstm2		-1.7606822	
Ocrl		-1.7633588	
Tha1		-1.7653207	
Phyh		-1.7678183	
Lypd8		-1.7701486	
Txnip		-1.7709074	
Prkn		-1.7715526	
Mtus1		-1.771973	
Chdh		-1.7769144	
Gpa33		-1.7770146	
Krt8		-1.7782688	
Srgap3		-1.7792062	
Gm32742		-1.7800866	
Cbx7		-1.780186	
Tmem38b		-1.7803228	
Clcn2		-1.7808409	
Lypd6b		-1.7814943	
Etfbkmt		-1.7823746	
Ttc6		-1.7869418	
Itgb6		-1.7869797	
Rassf9		-1.7870811	
Khk		-1.7871583	
Sned1		-1.7932591	
Kif19a		-1.7938529	
Csrp2		-1.7938529	
Nadsyn1		-1.7960776	
Izumo4		-1.79653	
Nr4a2		-1.8008208	
Tmem150b		-1.8019263	
Cxadr		-1.8034486	
Nudt17		-1.8122585	
Hemk1		-1.8135835	
Eml1		-1.8138362	
Unc13d		-1.8144363	
Cobl		-1.8147377	
Gsdmd		-1.8148811	
Dhx40		-1.8214835	
As3mt		-1.8216907	
Pde8b		-1.8227519	
Gca		-1.825126	
Ccdc166		-1.8312135	
Nol4l		-1.8346006	
Far1		-1.8353398	
4933408B17Rik		-1.8353492	
Krt19		-1.8365012	
Fut8		-1.8381841	
Cryzl2		-1.8385429	
Abhd14b		-1.8399788	
1700030K09Rik		-1.8405839	
Myo1a		-1.8425972	
Wnt11		-1.843385	
Iqgap2		-1.8463203	
Tmem14a		-1.8463203	
Rbbp9		-1.8463203	
Pde10a		-1.8463203	
Muc5ac		-1.8463203	
Enpp5		-1.8470622	
Sult1d1		-1.8499589	
B4galt6		-1.854749	
Rida		-1.8563044	
Pde4d		-1.8568422	
Setbp1		-1.8596171	
4930523C07Rik		-1.8601261	
Mtcl1		-1.8643618	
Mcf2l		-1.8651793	
Gpd1l		-1.8680154	
Zbed3		-1.8723155	
Invs		-1.8723826	
Phldb1		-1.8775539	
2810459M11Rik		-1.8823631	
Car8		-1.8834655	
Pde3b		-1.885355	
Cela1		-1.8884459	
Itgbl1		-1.8889647	
Gm3336		-1.8902318	
Cd24a		-1.8906921	
Adgrg6		-1.891835	
Klf5		-1.8927101	
Pdia5		-1.8936261	
Shroom3		-1.9040477	
Dagla		-1.9063025	
Fam114a1		-1.9077209	
Faah		-1.9096463	
Igsf5		-1.9119309	
Capsl		-1.9134345	
Sncg		-1.9167097	
Pcbd1		-1.9193351	
Paics		-1.9226978	
Tcea3		-1.9257712	
Ly6g6d		-1.9276204	
Muc1		-1.9349142	
Echdc2		-1.9363525	
Areg		-1.9365023	
Cul9		-1.9401567	
Cavin2		-1.9436882	
Grtp1		-1.9441676	
Tnni2		-1.9450543	
Prr15l		-1.9475793	
Stc2		-1.9485252	
Hba-a2		-1.9492267	
Itprid1		-1.9525198	
Lrrc75a		-1.9567443	
Prss23		-1.9640698	
Cbx6		-1.9641402	
Mpi		-1.9657556	
Tff3		-1.965902	
Dock8		-1.9673357	
Ovol2		-1.9726368	
Map3k5		-1.9734323	
Slc35e3		-1.9827167	
Ubxn10		-1.9827167	
Trim2		-1.9832369	
Slc2a10		-1.99244	
Palmd		-1.9935355	
Spats2l		-1.9949644	
Pygb		-1.9974326	
Lamb3		-1.9976019	
Fcsk		-1.998758	
Prss32		-2.008112	
Morc1		-2.0113795	
Ccdc88c		-2.0144632	
Cited4		-2.0162454	
Steap1		-2.0162454	
Bmyc		-2.0180511	
Pdgfd		-2.02217	
Cideb		-2.0235798	
Depp1		-2.027971	
Ano1		-2.0309765	
Car9		-2.0312078	
Sorl1		-2.032675	
Sytl2		-2.033545	
Tff2		-2.036363	
Kbtbd11		-2.039756	
Tcf4		-2.0457363	
Ppat		-2.046258	
Tmem220		-2.0533648	
St3gal5		-2.0542133	
Zfp422		-2.058624	
Phgr1		-2.0587974	
Rgl3		-2.0599158	
B630019K06Rik		-2.059978	
Bcat1		-2.0611527	
Aqp5		-2.06367	
Abca5		-2.0661972	
Rorc		-2.0762334	
Dop1b		-2.0765257	
Sult1c2		-2.076879	
Rab6b		-2.0789812	
Mettl7b		-2.0826397	
Dnajc22		-2.082697	
Sult1b1		-2.0829546	
Wtip		-2.0846426	
Smim6		-2.0852349	
Pard3b		-2.0870912	
Tenm3		-2.0930421	
Smpd3		-2.0937703	
Lpar1		-2.097489	
Pam		-2.098529	
Ica1		-2.099301	
Tc2n		-2.1043015	
Pkhd1		-2.1043367	
Mpv17l		-2.1061873	
Zfp703		-2.1092317	
Ccdc68		-2.1093547	
Dync2li1		-2.1193388	
Sgsm1		-2.1213274	
Akr1c13		-2.1222622	
Ptprh		-2.133564	
Fa2h		-2.1341357	
Slc9a4		-2.1344006	
Muc4		-2.1382096	
Gm13420		-2.1399198	
Hnf1a		-2.1421187	
Ifi27l2b		-2.142503	
Fam174b		-2.1465352	
Mgst2		-2.1498494	
C130074G19Rik		-2.1500745	
Stxbp6		-2.1503265	
Vstm5		-2.1533751	
Galnt6		-2.158965	
Capn8		-2.1600745	
Cdh13		-2.165155	
Hdac11		-2.1696832	
Dqx1		-2.185322	
Svip		-2.1868298	
Tmem98		-2.1870852	
Rgs11		-2.1873572	
Cfi		-2.1920953	
Eya1		-2.1932209	
Aspa		-2.1956248	
Fbxo17		-2.1968176	
Ufsp1		-2.2015245	
Slc44a3		-2.2021956	
Epb41l4b		-2.2039902	
Sh3gl2		-2.2040422	
Sdsl		-2.2124481	
Fut9		-2.2129664	
Ces1e		-2.2131026	
Fabp12		-2.2155542	
Degs2		-2.227142	
Myh7		-2.2440798	
Misp		-2.2504969	
Gata6		-2.2509735	
Smim31		-2.2626274	
Arhgef38		-2.2638602	
Agr2		-2.2647078	
Ccnd2		-2.2652361	
Hgfac		-2.2701912	
Rsph9		-2.2725852	
Eps8l3		-2.2765603	
Vill		-2.2776597	
Zfp239		-2.278166	
Akr1c14		-2.2909477	
Lurap1l		-2.3065689	
Fut2		-2.3181467	
4930404N11Rik		-2.3183887	
Creb3l1		-2.3197768	
Oat		-2.321455	
Tnn		-2.323134	
Hpn		-2.3293715	
Hnf4a		-2.3367898	
Plagl1		-2.3370676	
Slc12a2		-2.3386822	
Cyp4b1		-2.3436904	
F2rl1		-2.3488207	
Cxcl17		-2.3592641	
Cd55		-2.3656945	
Serp2		-2.3656945	
Ntn5		-2.3698823	
Pbld2		-2.3705566	
Bcas1		-2.37334	
Kcnq1		-2.3744748	
Ripply3		-2.3906407	
Pik3c2g		-2.3913393	
Gm4951		-2.393979	
Smim38		-2.399772	
Acnat1		-2.40019	
Hid1		-2.4008367	
Ntf3		-2.4032683	
Vil1		-2.4114082	
Slc5a5		-2.4151633	
Rasef		-2.419923	
Tfcp2l1		-2.4212291	
Galnt5		-2.4245882	
Hs3st1		-2.4277163	
Ush1g		-2.428695	
Tmem117		-2.429876	
Syt16		-2.4312828	
Hmgcs2		-2.4347634	
Gprc5c		-2.4354951	
Tlr2		-2.4446855	
Mucl3		-2.4570215	
Anxa10		-2.457348	
Tbc1d16		-2.4597113	
Foxa2		-2.472203	
Atoh8		-2.4769547	
Ldhd		-2.4852762	
Ces1f		-2.4898636	
Kitl		-2.4917524	
Ugt8a		-2.4949775	
Akr1c12		-2.4993472	
Sorbs2		-2.5003245	
5330417C22Rik		-2.503507	
Mtmr7		-2.5297048	
Vsig1		-2.5390704	
Ereg		-2.5405815	
Tmprss2		-2.5412467	
Wfdc1		-2.5494204	
Smim5		-2.5538263	
Nadk2		-2.5607238	
Ctse		-2.5649912	
Slc4a4		-2.5682838	
Zfpm1		-2.571213	
Iyd		-2.5719707	
Kit		-2.5720587	
Plce1		-2.572944	
Akr1c19		-2.596869	
Ppp1r9a		-2.6040173	
Arhgap44		-2.6111104	
Tox		-2.611855	
Adh1		-2.6140144	
Igdcc4		-2.6268337	
Lgals4		-2.6353567	
Prom1		-2.658663	
Napepld		-2.66312	
Ugt2b34		-2.6663418	
Homer2		-2.683716	
Gal3st2		-2.68654	
Thop1		-2.694898	
Creb3l4		-2.6957827	
Cerkl		-2.6975944	
Slc9a2		-2.7025847	
Xk		-2.7052765	
Dmd		-2.7176633	
Gstm7		-2.7180545	
Aqp4		-2.7188594	
Atp6v0e2		-2.7207894	
Ern2		-2.7224278	
Pde2a		-2.7351131	
Mycn		-2.739949	
Ttyh1		-2.7500014	
Krt20		-2.7555964	
Myrf		-2.7662907	
Stk32b		-2.7723198	
Ihh		-2.775756	
Ppp1r1b		-2.786047	
Sox5		-2.7888348	
Cacnb1		-2.7932591	
Rimkla		-2.8108215	
Clu		-2.815667	
Slc5a3		-2.8159466	
Gata5		-2.8336093	
Rgs17		-2.834921	
Atp8a2		-2.835005	
Sec16b		-2.8535159	
Gna14		-2.8684142	
Stk33		-2.8802676	
BC030500		-2.9660597	
D630039A03Rik		-2.9785872	
Tmem246		-2.9983234	
Plpp4		-3.0121293	
Paqr5		-3.0122323	
Glb1l2		-3.0554714	
Il18		-3.0560625	
Ddc		-3.0650277	
Igfbp5		-3.0782304	
Atp7b		-3.0869622	
Cdh6		-3.0961936	
Ptprn2		-3.101634	
Tesc		-3.1055267	
Sytl5		-3.174125	
Cybrd1		-3.1833553	
Sema3b		-3.1960316	
Myo15b		-3.2158988	
9130204L05Rik		-3.2403982	
Slc4a11		-3.2443514	
Reg1		-3.246762	
Itih2		-3.2807412	
Col4a6		-3.305752	
Galntl6		-3.313679	
Mboat2		-3.3154345	
Msln		-3.3874357	
Lancl3		-3.4892602	
Ffar4		-3.5363648	
Kank4		-3.563733	
Ndn		-3.5687864	
Baiap2l2		-3.5737631	
Muc16		-3.715148	
Frem2		-3.7188594	
Hypm		-3.7305927	
Reg3b		-3.751072	
Bco2		-3.8159466	
Scara3		-3.819955	
Rasgrf1		-4.18419	
Sgcd		-4.372866	
