"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
754.960791037673,-0.311986620801263,0.151324725025571,0.0367589488418141,0.0525880466818396,"FBgn0035848","Uxs","not_deg"
2034.67967755286,-0.41818290931933,0.205658704056883,0.0368284595359459,0.0526806260688752,"FBgn0033166","Eaf","not_deg"
350.230288972643,-0.473158276868076,0.234292292751748,0.036836035690246,0.0526845996976555,"FBgn0087041","CG42231","not_deg"
8062.66447971194,-0.196140278121341,0.0944831862229887,0.0371140575369952,0.0530753258343589,"FBgn0004401","Pep","not_deg"
6178.3280534637,-0.18367424057751,0.0880398562266481,0.0371282949421197,0.0530887717755533,"FBgn0263740","eIF2gamma","not_deg"
3.37082434874271,1.74090720076585,1.59390114413655,0.0371568327229475,0.0531226592835891,"FBgn0039078","CG4374","not_deg"
2.84343215182401,1.11796615647776,2.08848936092159,0.0371721054322888,0.0531375755300783,"FBgn0033108","CG15236","not_deg"
21383.0021572933,-0.3895065905615,0.191049165669072,0.0372479168194492,0.0532352096849072,"FBgn0023213","eIF4G1","not_deg"
359.901626820682,-0.425732178023508,0.209677837822658,0.0372501016401769,0.0532352096849072,"FBgn0038301","CG6654","not_deg"
2395.70885502546,-0.285184455337801,0.138537098430266,0.0375650921819809,0.053678385236615,"FBgn0029525","CG18273","not_deg"
229.442067082709,-0.585702124302125,0.297171559941414,0.0376112450037552,0.0537373415928735,"FBgn0063492","GstE8","not_deg"
3.23646352457614,1.5490727559627,1.84547063446031,0.0376533363611257,0.0537904805158939,"FBgn0083963","Nlg3","not_deg"
7.80800992445009,1.47507461853538,0.999883278831649,0.0376932122497445,0.0538404410696233,"FBgn0259151","CG42266","not_deg"
8.3966402807706,1.96997091115908,2.41858648940201,0.0377829931056432,0.0539616628902136,"FBgn0033792","CG13325","not_deg"
461.526846594449,0.396377343864658,0.194160489277491,0.0378117715439213,0.0539957408703675,"FBgn0051229","CG31229","not_deg"
3.15609365421348,0.875375201433275,1.63711010295287,0.0378212099438235,0.0540021957325334,"FBgn0030539","CG1368","not_deg"
1163.97378077866,-0.485620149662246,0.242126619255895,0.0378522683853263,0.0540395146106986,"FBgn0051678","CG31678","not_deg"
120.535100231262,0.545192456869838,0.272585684463382,0.0378771996898585,0.0540680775604064,"FBgn0050108","CG30108","not_deg"
59.5868837624428,0.958161307376739,0.521760415062275,0.0379116424114375,0.0541102084593245,"FBgn0039178","CG6356","not_deg"
1365.57581672426,-0.24266302825955,0.11789889302543,0.0380461129095614,0.0542950766502449,"FBgn0010591","Sply","not_deg"
5.71036060359839,1.41529984515441,0.961509098427454,0.0380649131189425,0.0543148467896022,"FBgn0038725","CG6184","not_deg"
1223.63954841237,0.295210516241394,0.143671887520638,0.0380951694929031,0.0543509564750619,"FBgn0030060","CG2004","not_deg"
35.5539354588981,-1.17493208422316,0.754580974145175,0.0382491887753371,0.0545636082568794,"FBgn0034391","CG15080","not_deg"
975.038557105661,-0.349618105694812,0.171432146273677,0.0382570890320389,0.054567788720679,"FBgn0034067","CG8399","not_deg"
2.25076767693076,1.81310647224493,3.10075870068015,0.0383217402426674,0.0546529039959071,"FBgn0038225","soti","not_deg"
20271.0668489778,0.342364975227223,0.167330235658769,0.0383296172013733,0.0546570385546856,"FBgn0005278","Sam-S","not_deg"
2599.90704851089,0.370245875019987,0.181562480087683,0.0384997619624512,0.054892531664422,"FBgn0014857","His3.3A","not_deg"
