"gene_id","Mio_vs_WT_log2FoldChange","ZFRP_vs_WT_log2FoldChange","Raptor_vs_WT_log2FoldChange","WT_tpm","SETDB1_GKD_vs_WT_log2FoldChange","Nup154_GKD_vs_WT_log2FoldChange","EzGLKD_vs_wGLKD_log2FoldChange","cluster"
"FBgn0041184",2.96801802725599,2.19787961989744,2.5536836574071,1.53097051331025,1.53267621961159,2.21555581520365,2.97286978193586,"c1"
"FBgn0030357",2.9674841775807,2.65027556504105,1.24426275124805,2.25806265610766,1.91478653964283,3.2357121654369,1.27297718956347,"c1"
"FBgn0004133",2.95767905628666,2.39894677818912,2.19092111306329,2.25648209515705,2.34013439691499,3.10929202604005,1.56243535121478,"c1"
"FBgn0265082",2.95364564071237,1.6571734072208,1.82942155416498,1.82146906916054,1.39129784000454,1.69430954398689,2.25393019656169,"c1"
"FBgn0261584",2.93761616291065,2.82694504374924,1.57630812927638,0.339655450529985,2.84416348420183,1.54068401762467,0.317484812451965,"c1"
"FBgn0011591",2.93582280449425,2.48302832366844,2.59691402497336,2.30753134012014,2.16739877146513,2.4671234276735,2.12542569850495,"c1"
"FBgn0039075",2.92783671230761,1.80618032251791,1.29604726538475,0.8003731751295,2.56051010471664,3.64856406643718,0.431956896982249,"c1"
"FBgn0039006",2.92711025934531,2.10276493168229,1.93462634395306,1.50590239711629,2.7042579843165,2.83724563388543,0.434349454947406,"c1"
"FBgn0030723",2.9269741620997,2.97033624873886,2.70609784922317,0.146738765039656,2.91547845092213,-0.110192313392107,4.65841939717109,"c1"
"FBgn0036319",2.92647113718302,1.60160949568038,1.99153683253305,0.0916774074517125,2.59936517294084,3.41007598141546,0.0198324488563421,"c1"
"FBgn0017448",2.92197392477094,-4.26750528698771,-2.4695178964884,2.7420747065521,1.74961596723205,0.350053453384511,1.24826374244375,"c1"
"FBgn0025631",2.92130599521859,2.11601029401216,1.70787211206465,1.35149450954191,2.09240558615956,2.66433490621346,1.49603707432913,"c1"
"FBgn0031703",2.91958347019262,1.11288102758996,1.06102164138133,2.61339887753777,0.947519188968493,0.674999803995061,1.12128558309223,"c1"
"FBgn0026319",2.9163307823658,2.46324897881308,2.05055438805523,1.14311007916515,2.33921660708095,2.43155588251594,1.316295998376,"c1"
"FBgn0035356",2.91587436417801,0.342430714668071,0.397508694789863,2.79622011339724,0.751256126838849,0.12170162906509,0.475782830463975,"c1"
"FBgn0259175",2.91492651101286,0.502575761481452,0.41334272990201,1.55433463241805,2.10139579767732,1.84147814094359,0.557135629489369,"c1"
"FBgn0024321",2.91372621263079,2.27818727922102,2.45933922644571,1.67171861160889,2.32450106300316,2.50407635887766,1.37947764896667,"c1"
"FBgn0010388",2.90811908878892,4.016069344824,2.36553707502358,2.07064115663547,1.06289002870214,4.1849949459558,-2.24576209826747,"c1"
"FBgn0035727",2.89876585397788,3.69517510733864,2.71809100782298,1.41584010502375,1.6565423835298,0.646622431516302,3.45103034736409,"c1"
"FBgn0035696",2.89746601159392,2.99444330392442,2.40975268086021,3.03003290292091,1.71320492805338,3.42455050651465,-0.298537903296267,"c1"
"FBgn0023095",2.89273636554153,2.1585514322961,1.73975046781736,1.90719308048038,1.32206357721435,2.11010579292635,1.72035095208506,"c1"
"FBgn0002931",2.89180657347226,1.57785498409934,0.776329356150607,0.373622125779094,0.598774749821197,1.27924780423584,1.82664491005624,"c1"
"FBgn0037902",2.89022536839643,3.13271284197255,2.96706282871311,0.581499385764624,2.3294779599638,2.35823756672841,2.91599208470748,"c1"
"FBgn0030941",2.88751063150722,2.58851752051739,2.08100902519062,2.07252699117901,2.145150808024,2.69832830674932,2.42649041945997,"c1"
"FBgn0050021",2.88743538980281,2.63620355200005,2.60054914304761,2.4669030193262,1.40945427485391,1.13479445288325,2.99055460025608,"c1"
"FBgn0051125",2.88660441636898,3.03327666949456,2.5774579617261,0.449670046017399,3.13413526224856,2.13825874972871,1.15988874492248,"c1"
"FBgn0036787",2.88524321847949,1.52001412807926,0.289774186953975,0.765612017792274,2.03564722348438,0.120377005538601,4.91570614044418,"c1"
"FBgn0050344",2.87133338022405,1.75501344585632,1.32773211519018,3.14016704644865,1.31921354386296,2.48333053885275,-0.17809533180868,"c1"
"FBgn0032055",2.86519012516585,2.54541288077959,0.995914250731415,0.0788917686741968,-1.77076369317795,-1.93093922880184,3.96671278281896,"c1"
"FBgn0037754",2.86323540355408,-0.104888029778689,-0.0788501321892999,0.234227971518145,2.14410721059032,1.52158164470745,3.50608518140177,"c1"
"FBgn0025632",2.85431830149865,2.10624831188872,2.14938387107411,1.93413390910138,1.51028720457594,2.36819208002508,0.283145927336106,"c1"
"FBgn0262562",2.85037862831415,0.48950017671518,0.663827794855571,1.0892469033676,2.43335856151867,2.66155703359185,0.198921158559719,"c1"
"FBgn0260866",2.84102135263828,1.95388171084935,1.61734909211098,1.76309517912454,3.12516202793577,3.37530731369466,1.07186552612337,"c1"
"FBgn0259927",2.83797021234273,1.85156246646072,1.85955130836319,1.51491868374546,1.43107432695885,1.85593242983182,6.19357774445476,"c1"
"FBgn0031829",2.83341289507701,3.02172304268055,3.34845393263705,0.260695950528441,1.48448490373937,1.2014028756399,3.2846114512805,"c1"
"FBgn0261703",2.83073135040371,1.63602483778118,1.96700333222493,1.7540829045969,1.59583576546217,1.29844247856844,1.83214541467526,"c2"
"FBgn0029648",2.82764135335112,1.45397110979869,1.36484658152891,2.5351174868633,0.663369198763069,0.667006757376135,0.750717976677234,"c2"
"FBgn0033987",2.82525334418529,2.02832214848831,1.84647680815069,1.95378174374649,1.35633868412861,1.82285196118851,1.84108833187352,"c2"
"FBgn0033543",2.82110715757732,1.20463635358834,1.45458602635207,2.13324452541087,0.622181320967436,0.69640828730176,0.650392142065179,"c2"
"FBgn0035131",2.82011881820403,1.52093291873967,1.20681663805683,0.74008639468251,1.30895545314826,1.71639525163433,1.02855496771115,"c2"
"FBgn0263930",2.81151949377909,1.9780219593621,1.78958550957928,2.36155588681409,1.87602661552048,1.72403687927884,1.46877995800858,"c2"
"FBgn0028527",2.80886224657451,2.64589120495361,2.12985660405297,1.97474347322207,2.38273505392972,3.44968935401128,0.370945844866753,"c2"
"FBgn0030731",2.80310599105021,1.30541122159442,1.29737641571614,2.82329490681209,1.46285001021176,2.11196579272355,1.10355776894398,"c2"
"FBgn0004449",2.78839337356424,1.03275211241723,0.6843707494457,2.10330166150278,2.96146096484175,2.47749957200582,0.388793293163453,"c2"
"FBgn0032076",2.78604895949773,-0.42346130173786,1.03075125880625,1.80430882891874,1.33840482128425,0.76862856583249,1.80329470008873,"c2"
"FBgn0250788",2.78472206210807,1.71310242880568,2.19284421739891,3.48519807999248,1.84311970944842,2.09064685862387,1.65959583543656,"c2"
"FBgn0011288",2.78307929231007,0.455233317699801,-0.536793987759592,0.230857879224489,1.29662094474032,0.441977337946284,1.42780372695056,"c2"
"FBgn0026088",2.77680972241103,2.53892962355124,1.82919866590695,3.3780264572169,1.10708895568887,1.34827572656427,0.535917369475037,"c2"
"FBgn0005614",2.77556219736896,3.47202454077507,3.11354785058034,0.200066349245395,1.17149966583919,2.97841882943111,2.39739350488986,"c2"
"FBgn0035355",2.77505825273425,1.4188785979597,1.80131251796591,3.2852318233927,1.34400007761031,0.977540943054579,1.40236848174215,"c2"
"FBgn0035868",2.76989250626759,3.10918579209635,2.34814105534045,2.18629032681503,2.21312542255962,1.33968209672565,1.52268996091015,"c2"
"FBgn0039808",2.76944843224771,1.80539884948723,4.73796435174112,0.115493305111936,5.2798001723151,7.58350476072783,2.35929187029173,"c2"
"FBgn0019952",2.7644241544434,0.12093422631794,-0.137081602156686,1.45911034186919,0.630055285184169,1.88641083766691,-0.124643242951774,"c2"
"FBgn0003206",2.76331516135353,2.20050916913032,1.46463973408454,4.2219018839004,1.9354100400749,1.96952622327986,0.621521670547237,"c2"
"FBgn0051674",2.75862702260547,-0.272515314826623,-0.185432577186771,1.90338199749559,1.6253870587586,0.675554422671257,-0.96886802652417,"c2"
"FBgn0032187",2.75690755598817,3.02575130341018,0.636940446843307,0.783678961981282,3.85750766648764,6.20168133903314,-1.08413635741684,"c2"
"FBgn0053017",2.74944910284321,0.821829873594802,3.35253235337912,0.0275128271660775,6.2213097040705,4.65666955443939,3.42821102853727,"c2"
"FBgn0040765",2.74726930510259,1.76224160620246,1.88735973483767,1.3210136979964,2.49188258195272,3.12983826898446,0.0555372312067033,"c2"
"FBgn0264975",2.74597901579961,2.4392882183714,1.82058508504422,3.30387488918077,1.97500387023751,2.86362280665561,0.335521375010337,"c2"
"FBgn0262719",2.74492232598327,1.53767717416686,3.95887310200578,0.0327488542418545,3.20121422495929,3.56154309057943,2.00412161647151,"c2"
"FBgn0004055",2.7427710787739,2.07765848768255,1.67020290233908,2.18261921416804,2.29245712903594,1.81371666089851,0.491676875144608,"c2"
"FBgn0002733",2.74006671858544,0.824406534252436,3.02418112070439,1.89670678953244,1.63126298292774,1.72001706363648,3.57104863942608,"c2"
"FBgn0052436",2.72472897588096,0.877570700604105,1.36614507815784,0.166258060227458,2.22748837511114,1.02146874520889,0.105970309726114,"c2"
"FBgn0030600",2.7225059692114,1.18675544356105,0.998740402741054,0.153524712522026,2.77989350024276,2.2000890187055,3.77789234606478,"c2"
"FBgn0031623",2.71992357873914,3.5072965006742,-0.282848325504853,1.72393277463528,6.84815056500242,1.73836565708595,0.464704895770784,"c2"
"FBgn0003888",2.71800928941105,2.10070919575258,1.9036899191786,4.31767645579879,1.34054338314802,2.14444662735892,1.04382606506894,"c2"
"FBgn0033799",2.71746002121644,2.78671084376069,2.2021022804563,1.45811592142501,2.88432053317295,2.74271958110437,0.994050162511819,"c2"
"FBgn0028644",2.71297515984671,-0.0736935178665985,1.39479154765906,0.0233596269987234,-0.0822514908363356,-6.7268407050278,0.956833072396725,"c2"
"FBgn0035755",2.7055912690396,2.79673962637665,2.61094538676847,1.41985862592075,1.57568639779181,1.11103351999133,0.868525070760371,"c2"
"FBgn0053288",2.69716633966663,1.44354316131599,1.9135455540435,0.0227209139719879,1.67125375649991,2.01286279708561,1.99682273089789,"c2"
"FBgn0259108",2.69709414276197,1.93345653401986,1.79674525818807,0.0713177402174351,4.36542164286001,2.64652786348974,4.04213751114538,"c2"
"FBgn0036433",2.69605909706751,2.2496184106621,1.77042114491355,2.48308544239612,3.36709731575013,3.47740807053395,0.615854618529699,"c2"
"FBgn0037206",2.69454933476048,2.44239777368982,2.33700798602992,0.723886256877718,3.12821088958179,2.4616687946625,3.158798039046,"c2"
"FBgn0038536",2.69426403145544,1.91185681488714,2.39423130575942,2.35391743261932,0.781938844368842,0.705214265562091,1.39150441411026,"c2"
"FBgn0016650",2.68710204208291,0.204995759989355,2.02731997192851,0.225048775221969,0.242071949927243,2.65621946455788,0.657143813049135,"c2"
"FBgn0264478",2.68591722035229,3.62309722705927,3.27032980396162,1.93624882843466,2.27398553390631,-0.0353831037339242,2.33647088166772,"c2"
"FBgn0030503",2.68433035906898,0.0791622415095947,-0.0724281455972938,2.97492093207668,0.801535543324057,0.873203953298015,0.323607521609721,"c2"
"FBgn0027793",2.68258988615575,1.23803176839561,3.25837776258017,0.695611142510997,0.804986924928034,0.693107254370628,2.18741210602623,"c2"
"FBgn0038311",2.68203501874545,2.47113212180359,3.58127355764538,0.229431262164038,4.90221309400532,3.33934478754058,3.41454215876997,"c2"
"FBgn0001224",2.67568026776303,2.62742214662709,3.250873834112,3.73077962719074,3.68142614611977,3.78163881990278,-1.23306169299585,"c2"
"FBgn0034724",2.67455682125316,2.27048635912298,2.30143772914273,4.45949848051226,1.30790951310531,1.00746795674498,1.66130683910452,"c2"
"FBgn0038981",2.67083532612021,2.3217921757555,2.52606633320866,2.29266351652747,1.55642346043487,2.29566258989829,1.73787456573857,"c2"
"FBgn0028540",2.66935311100538,-0.938899999962536,-0.466293636278406,2.02966843332902,-0.50030025120087,0.153998558719666,1.20658583179546,"c2"
"FBgn0003984",2.66525168008967,1.35845380012013,1.5207343202223,0.648061526213074,4.35433865281443,3.46113332045873,-0.360343208535024,"c2"
"FBgn0086408",2.66522776832024,2.34151584408864,2.66558927046658,2.17786362448752,1.37035202112512,1.62646301252956,1.61680478494392,"c2"
"FBgn0001075",2.66443737226553,0.252425424061624,-0.49901430063822,0.0147532338723506,4.41364389341969,3.48588434018618,0.711344823710595,"c2"
"FBgn0014342",2.66222230597053,1.74052310202275,2.3026903637532,0.812902580936691,3.02614113491931,2.51515829693454,0.0640152987324454,"c2"
"FBgn0037973",2.65599856289433,0.935129808254416,0.861821758500535,2.62528175196835,1.4901902729544,0.683349347540671,0.0553058193953254,"c2"
"FBgn0031745",2.64779214608999,2.65544363359372,3.1749524404163,1.74948920424802,1.40853343385224,1.1639477083314,3.38837757877247,"c2"
"FBgn0035085",2.64427642709795,2.05094626121531,2.07810633007965,2.58388359876995,0.402561361986853,1.94760905701704,0.857373429954846,"c2"
"FBgn0016061",2.64049667704371,2.29843893955441,2.25791381002916,0.110121404619445,3.44253990248151,3.40725796853169,0.48381173627265,"c2"
"FBgn0034182",2.63390673416411,1.95539018355435,2.66951172735041,0.657608703645981,1.80200504578552,2.53867882015193,1.26872576793179,"c2"
"FBgn0030925",2.63274353620089,3.26038192346688,3.45187172414725,0.258031661514288,2.81080770301017,3.00455110538279,0.946288542564177,"c2"
"FBgn0052196",2.62468690239615,1.28046831120326,0.739218488593264,1.90116036155998,0.917446320147749,0.209371653162555,0.453194988263199,"c2"
"FBgn0028490",2.62314359754187,1.95923023963263,1.49545768061325,3.50920072796454,0.757410987371863,2.30967097691188,1.66791970956543,"c2"
"FBgn0036196",2.62293767989171,2.2960350042696,1.57570439280024,1.63445730089571,3.33284051205504,4.2736063583115,0.100691636026385,"c2"
"FBgn0022709",2.62098156926231,2.77421856609508,2.10525426109551,3.01281529430579,0.629829914925969,2.21240432655184,1.27894556243152,"c2"
"FBgn0022710",2.61419278097557,1.32527472548815,1.25306722626706,1.59556764345254,1.02097919343226,1.50757499873309,0.488134350755506,"c2"
"FBgn0037930",2.61076994125352,2.80548873224672,3.64170122052317,2.77372201731825,1.29662380634747,1.04922500145107,0.322843073400842,"c2"
"FBgn0010246",2.61007951531261,2.25274486031044,2.03042914347643,2.70260635690093,1.28492339980977,2.50609880880981,0.768361239701122,"c2"
"FBgn0000723",2.6087447394586,2.04968103350678,2.01579146085063,1.60252765148214,1.92651182654466,2.28019397316855,1.25431347078262,"c2"
"FBgn0035132",2.6062733417893,1.93870853704863,1.67237887476266,2.28738452754803,1.52444887101281,2.4923305964439,0.942641685549584,"c2"
"FBgn0033717",2.60481843736722,2.08262949412091,1.83194654238548,3.6971936997846,0.937395082265641,2.62236337528781,0.49146764275811,"c2"
"FBgn0050456",2.60440010662047,1.34227013911384,0.831425615937826,2.3393121804146,1.9731304182976,2.94020965212798,0.0838947788756685,"c2"
"FBgn0035023",2.60354921614419,1.28992429752461,0.68297158226351,1.61692294952052,2.38256111496972,1.65668135165571,0.267671105707101,"c2"
"FBgn0031397",2.59956874732028,2.16889317354196,1.40622606483341,0.697105336714234,1.29177404943318,2.85241043921838,0.643405949578272,"c2"
"FBgn0033574",2.59653044634918,1.61510300113228,1.18500710814628,0.654514142691712,1.24716222100213,1.18490587177894,0.346441070294049,"c2"
"FBgn0028956",2.59568935991416,2.32139134104225,1.88536441400462,2.06073388967934,1.386562321449,1.93699330796626,2.05178991677103,"c2"
"FBgn0016694",2.59347128504222,1.50525046206717,1.04217233626837,2.95626219811252,2.33106491949011,1.75089205532177,0.485884006551319,"c2"
"FBgn0036318",2.58931835256467,1.72708926869423,1.24719112713219,3.69563220289865,1.00920839823196,1.85716501232973,0.700248872917343,"c2"
"FBgn0266450",2.58474284979502,1.32704930399054,1.65371444370973,1.72739309327265,2.06488037848308,1.49756275513458,1.33976367277666,"c2"
"FBgn0033524",2.58387935334133,1.53923042279346,0.943696205368477,0.00810903274337847,3.97390647059806,5.61653274805822,2.97941636840671,"c2"
"FBgn0039678",2.58018725279454,3.85909959236601,3.68215597879541,2.33141613533695,2.36292309388402,3.1180134332235,2.4841324826389,"c2"
"FBgn0036926",2.57632157652846,2.08296260348577,2.04332975386457,2.00600380640565,1.82823290568599,0.85429330482925,0.568089641311551,"c2"
"FBgn0040850",2.57495812283561,3.16639910593974,1.86439732155636,2.50970392356787,2.30504058250421,2.63024047147903,0.255001768193742,"c2"
"FBgn0041789",2.57147410426777,2.05325799011465,2.29808212363822,4.23550849526194,1.5217428372871,2.18929337798494,1.15727259588015,"c2"
"FBgn0031813",2.5686910926399,1.07223395414768,1.12053388680168,2.65224807649782,0.883785644573869,1.43314279201329,1.16521794439227,"c2"
"FBgn0262123",2.56797506884076,1.01648011197858,-0.398354524481842,1.04726467701593,3.55163110774659,2.29676589298029,0.305315644336717,"c2"
"FBgn0003090",2.56564194612825,2.09849384510168,2.32177060974093,0.799641583124971,1.32104225024889,1.76139372927496,3.86075629856146,"c2"
"FBgn0032813",2.5636513649917,2.24240846599707,1.50665478562564,0.773537981488148,2.445975742486,2.55518253453582,1.64337136238624,"c2"
"FBgn0267033",2.55961043708672,2.16517628809715,2.01316961387831,2.3896167731109,3.10334874948535,2.36920751143554,0.838238274719632,"c2"
"FBgn0027779",2.55437095481892,1.18333941367589,1.22277966193757,4.51664689645266,0.718183944286543,1.13015136009775,0.230588507259799,"c2"
"FBgn0034398",2.55433114686827,1.8950150618177,1.35810308572967,5.50649688266828,1.64487146438681,2.57946083323588,1.19904132407313,"c2"
"FBgn0015776",2.553897326133,1.47452255238987,0.88733448428507,5.55843648101293,1.0617682021183,1.67268434303578,-1.08079236074469,"c2"
"FBgn0039118",2.55354290937122,1.62068456479129,1.56709388867841,2.18299102590978,-0.146185343517476,0.413277093416909,2.24758489863945,"c2"
"FBgn0036454",2.55256323402185,3.2636929837953,2.94970284500211,0.80421107101126,1.59100814896916,2.84326304111777,1.28227090576909,"c2"
"FBgn0032713",2.55120648572852,3.0947449254707,2.58900222640666,2.02288309488249,-0.212241210751929,1.45817243602503,1.14927133279802,"c2"
"FBgn0004057",2.54637142877192,0.698761430790872,1.31933971729199,2.86740457533934,-0.550931040177796,0.421045828627419,1.7726174643179,"c2"
"FBgn0004885",2.54403239259482,0.86031375277377,1.23047647510136,1.46053550297756,2.8456930010569,2.3570038157307,1.19264777838899,"c2"
"FBgn0052225",2.54213814669044,-0.0476672289218376,1.1835713692782,0.0788610867575063,0.008090420949723,1.06564882025582,-0.381432641877786,"c2"
"FBgn0033234",2.54106329012473,-1.44370823301385,-0.45574700031304,1.83046713412792,0.258568961152792,1.80143162106588,-0.488087986511614,"c2"
"FBgn0261955",2.54104457912806,0.697369274206078,1.2890107479352,4.59534624268768,0.560890645814506,-0.321958520292793,0.533304203266301,"c2"
"FBgn0033261",2.54005827696948,1.57781743571211,0.542473738932186,3.53773621074603,-0.00843844441383395,-0.603797922952672,0.376749595699291,"c2"
"FBgn0262515",2.53451195826188,1.24826584676664,1.19116707326509,4.9527152505253,0.544222987842685,1.29972266215746,0.316634964739936,"c2"
"FBgn0003301",2.52855026707346,1.77616115819396,1.58854713135305,0.987451800455388,2.80135024252526,2.86288190906161,0.842622363445223,"c2"
"FBgn0023537",2.52677207234011,-0.0117897783641698,0.937659360944427,4.83570699568992,0.571209376932682,-0.315100168298801,0.515256750257815,"c2"
"FBgn0000535",2.52419696791059,4.92303599145725,3.90418935566956,0.0183022866615675,4.63217177706962,2.75927585085247,4.2705150849925,"c2"
"FBgn0034958",2.52260131687306,2.32156807736611,1.41072801931092,2.75739039810283,1.89258552234127,2.01158547217836,1.28296400176973,"c2"
"FBgn0038881",2.5220117041339,1.36443720827399,1.71962267474967,1.34167098382409,2.14957247787825,2.05509371513821,1.56778704783037,"c2"
"FBgn0040297",2.52124729521771,1.71518638284827,1.23033272207212,1.72799366280289,2.05191807616561,2.63492989822675,0.766536225006805,"c2"
"FBgn0259246",2.52077716971548,-0.938612744093881,-3.11178072717645,0.064785178215213,3.1938909996652,3.04435231413426,0.406061220764815,"c2"
"FBgn0265274",2.51971449573328,2.74413667447911,2.07087158707832,3.88910397141705,1.81927967226482,3.04846164878845,0.621467084028574,"c2"
"FBgn0262579",2.51930046826523,0.897656474543851,0.891961195530443,3.58123915282968,2.11125359794491,2.5999040200472,0.311695238123308,"c2"
"FBgn0085236",2.51863401911039,2.83373165774053,2.15580795721572,1.04020186786502,2.26336261545875,1.4115907573776,1.12409025852795,"c2"
"FBgn0050015",2.51844982297385,1.61406807257998,1.77737287789034,1.58608903662494,1.65640772377024,2.30010374419661,1.38299314654897,"c2"
"FBgn0029508",2.51542753710105,2.24132517201857,2.08177278720515,3.82565094693998,-0.227703211953579,1.92205806593275,1.37132897626311,"c2"
"FBgn0035321",2.50998322452475,1.07575619127608,1.05529299677479,3.77881902434147,1.14411415705864,1.35799867273596,0.646189845477064,"c2"
"FBgn0052694",2.50914481375429,2.15484880218166,1.52290027528571,1.79182180061875,3.48000163129605,2.93943762512695,0.423084304789207,"c2"
"FBgn0032775",2.49806329583717,1.57373159502033,2.11922945446304,2.46870490751659,1.18472411103713,1.86547619105348,1.96031837463849,"c2"
"FBgn0003366",2.49588010469832,2.00026648772922,2.02366985594876,0.784441306805959,0.477097893783937,3.79147224062154,1.95636017277638,"c2"
"FBgn0039266",2.49453488238995,1.84578249354692,1.46441406410401,3.07439198224824,2.56699404228395,2.34592311503619,1.37686954683463,"c2"
"FBgn0085352",2.49177319719785,4.68913050654088,2.53137203264647,0.681984306873752,6.33829262905209,2.34009477264115,4.35070412905905,"c2"
"FBgn0085446",2.49087247052957,1.56922340899451,1.63519170226719,2.78253458526119,3.18743542429076,3.00094992924645,0.712786558204829,"c2"
"FBgn0033494",2.49039956600368,1.88613938079037,1.65310394297439,1.53956735589428,0.753194281538789,1.41897476355028,0.976565339588361,"c2"
"FBgn0036294",2.4878433526318,0.0526889545162659,0.826656473938615,1.41794074013753,-0.628059150375639,0.248954325389349,1.20913336947978,"c2"
"FBgn0050089",2.48567778059114,1.57068246807327,2.04325155024953,1.5401005244653,1.03669502659931,1.80028756365661,1.99350273727967,"c2"
"FBgn0011770",2.479852694226,-0.525727811586603,-0.46401322843708,4.91880213643832,-0.249146556561566,-0.0870644937744576,-0.293082700407414,"c2"
"FBgn0265042",2.47602985974001,-1.30104279046625,-1.42524365208736,3.69102315474498,0.213668946404142,-0.364793243964246,-0.206689399855801,"c2"
"FBgn0027930",2.47353062390218,2.04382146635144,1.89683847449345,2.2336148569652,1.03872621972349,1.72811032926851,1.60979465779847,"c2"
"FBgn0035359",2.46798952101558,2.65044389737394,3.67095462682426,0.232657192773036,7.61798294618067,9.81007463295986,2.21059399898976,"c2"
"FBgn0260486",2.46241250816753,1.86259122102638,1.43301692584525,1.87435436345489,0.995989918618004,2.7086687843421,1.11519094493965,"c2"
"FBgn0031428",2.46133897551338,0.364807899163241,-0.152772825566633,1.43984858767298,0.343419543549454,0.208869429117951,0.927775884231484,"c2"
"FBgn0030011",2.46070337619769,2.1220913290755,1.89722567266093,1.5950313951138,0.48831815063176,1.51294834470602,2.17336964402734,"c2"
"FBgn0032800",2.45372661320535,1.89887970803705,2.55373379775862,0.620559175747302,1.01828120417937,1.421166358816,2.61350053458057,"c2"
"FBgn0043575",2.44995028566997,0.098339584699625,0.0884791071646343,0.102863039559062,2.31334793596783,0.260766473903469,1.02273276311782,"c2"
"FBgn0010452",2.4489026164731,1.5668964252374,1.90815291531393,0.938417166840538,1.42930055972601,1.67928722165016,1.56552339590967,"c2"
"FBgn0038720",2.44552683678835,2.39768212671027,1.85554770836335,2.86725666176105,1.61082823959799,2.79364255696473,0.428811519356978,"c2"
"FBgn0027610",2.43878870112785,0.545889465706048,0.850309757420541,3.54393069065913,0.00160491183935108,0.758998112021951,1.20112315612341,"c2"
"FBgn0030029",2.43508087655286,1.54234926095082,1.2250586762106,1.14072190185154,2.1126750061455,1.77049357241721,1.44004722829536,"c2"
"FBgn0035770",2.43403758112243,1.52524557275121,-0.0249525828903683,3.62918334952943,1.32031769232091,1.67301688323871,3.08689811225202,"c2"
"FBgn0033521",2.4334839098883,0.241779816682679,1.13406995621405,2.64198256123604,0.847509522494549,-0.822787867244999,-0.0183304983840576,"c2"
"FBgn0261552",2.43034108890091,1.39559880203485,0.678549712498161,3.01632348199518,3.01255176678862,2.67879286684496,-0.205436725382448,"c2"
"FBgn0030847",2.42749733231478,1.76167523377343,1.24335159436437,2.50701944971659,1.78236898458028,2.00647235546342,1.20525442734202,"c2"
"FBgn0082582",2.42450193319731,1.77916672007566,1.44452962393582,3.58344665251021,1.72172558165526,1.7755847077607,1.13597553783257,"c2"
"FBgn0033777",2.42409189628875,0.988103337158345,0.65550520858872,4.46003027331999,0.656116784466679,1.45430299305567,-0.700288506616717,"c2"
"FBgn0015801",2.41814340339596,2.09634711918438,1.69902228011362,3.34945987634684,1.27182752564626,3.27433326902475,-0.328179053941407,"c2"
"FBgn0033353",2.41618028378786,1.68659607814964,4.5951534233107,0.0463857520764901,1.75337923729534,2.12354106854086,1.65801019529413,"c2"
"FBgn0036970",2.41316608676616,2.63504939394261,1.12861968155847,0.481246194111703,1.27435790125511,0.743316891250389,0.43859305753158,"c2"
"FBgn0000064",2.41005466651476,1.28183361279001,1.18224105800441,5.55604029125821,0.518957891883548,0.970853002146727,0.00321004637034816,"c2"
"FBgn0035678",2.40963294875468,0.144136963082379,0.0824561144607489,2.27887903160197,0.173956376074494,3.12621485079469,0.522283822633564,"c2"
"FBgn0036910",2.40658494744681,1.78701761321001,1.72452201712489,2.99281329748547,2.68933529491869,3.76727124619124,0.726502802920717,"c2"
"FBgn0035699",2.40539702111141,1.99138264228633,1.40245268381118,0.381692771933524,1.94889500660181,1.62497220176292,2.29498945212277,"c2"
"FBgn0037671",2.40508819883043,1.05616035763817,1.07734476925001,4.9366513608135,0.162167314831604,0.773193413038459,0.150310675282384,"c2"
"FBgn0014388",2.40265716093856,1.18101024661719,0.938009335590757,2.41395962017719,1.95323475428695,1.23019237319329,0.871603331289158,"c2"
"FBgn0034706",2.40133492229875,1.67990279501853,1.47184102171814,1.46888250334747,0.0449341096073152,1.7040766344804,2.39770507237943,"c2"
"FBgn0002306",2.39780690966295,1.52888088757951,2.53847345657481,0.23162238420351,0.477274508149143,3.83670144875688,4.91984062566487,"c2"
"FBgn0035499",2.39093991033644,2.15187977187796,1.65729472017895,5.3149910203751,1.66015477995796,1.95357912821365,0.471909167671931,"c2"
"FBgn0038744",2.38168565029678,1.3145951685638,1.81064741854745,1.91285830524115,1.93467067094899,1.71104495210927,3.25295081387509,"c2"
"FBgn0024754",2.38013781000547,1.95557013456678,1.74343519612827,3.394855601684,1.75238854892271,1.67352925469255,1.53050857430638,"c2"
"FBgn0032422",2.37888958234876,2.88193110380916,2.65453055089372,3.20872141895313,1.67118550747377,3.00179897857441,-0.250125924306336,"c2"
"FBgn0052369",2.37752108538334,1.05391757342837,1.25006832937659,1.45270793574543,1.65489444368691,1.91497568511837,0.859096857551359,"c2"
"FBgn0001128",2.3749553624311,-0.231360912314427,-0.240222587883798,5.23376017750289,0.94004482446379,0.570112369349458,-0.803723832968956,"c2"
"FBgn0034390",2.37454644950819,-0.533493490332867,0.55258374225144,4.5958012018002,-1.09828847208985,-0.683195524708174,0.998773352684335,"c2"
"FBgn0033999",2.37375532759748,0.82164528049005,1.06302126494803,0.049218834182074,4.65634576164845,1.53432710794272,0.232820935585014,"c2"
"FBgn0038012",2.37277549412008,3.30210355067638,2.23418795763439,0.610290216579352,3.99492663427945,1.63307695946287,1.00050759287025,"c2"
"FBgn0265276",2.36531521524697,1.79769934468051,1.65649815241599,1.75934322772598,1.6544503695186,1.17539341221589,1.03958993614547,"c2"
