#Diffusion Coefficient in um^2/s; Linear fit performed on the 4 first points of trajectories > 6 points
#Pixel size= .17um ; Frame rate= .03sec
ROI	Trace	D(um2/s)	MSD(0)	MSE
 2	 28245	 .855860894585735	 .0182972060148488	 .966733393282663
 3	 28423	 1E-05	 .0133943443639695	 .0526894143871247
 2	 28522	 .00578814799294918	 .00767155550127638	 .115420576859427
 5	 28619	 1E-05	 .0113206496406128	 .228542951616669
 2	 28675	 .0283579142186558	 .026276287404032	 .39328826511013
 2	 28693	 .0173855480089453	 .0157681018929017	 .379650518654355
 4	 28837	 .057017431904774	 .0165972883545493	 .9399600960684
 4	 28895	 .00731591436895378	 .00286844431798388	 .994086124183641
 2	 28911	 1E-05	 .0996328786142022	 .152222787124078
 5	 28954	 .00183575324702632	 .0156410957116733	 .00665772892544303
 4	 29136	 .00293151365906157	 .00643041466222889	 .0832987895914501
 5	 29145	 .00423222954116173	 .0135169583320477	 .215197127701772
 1	 29239	 .0097762789699185	 .00342839239868205	 .988255845434068
 2	 29249	 1E-05	 .0225077575126817	 .293949538283867
 2	 29286	 1E-05	 .0117605209904365	 .0994976551956439
 2	 29350	 1E-05	 .01176453932417	 .267519670168453
 4	 29414	 .00336152684932718	 .00402719628058305	 .710706237829611
 5	 29432	 .0109746336526639	 .00848491130246676	 .810517892219756
 2	 29449	 .0119886660730086	 .00119964769158753	 .993141832508035
 2	 29534	 .16445452859403	 .0578679658711445	 .465150601241597
 3	 29601	 .00957038447201694	 .00515486956115919	 .222028867560258
 2	 29654	 1E-05	 .00682883024772387	 .393429335373052
 2	 29715	 .00649136555108837	 .00870957129366221	 .0398782081388562
 1	 29738	 .0162701823354542	 .00302051316150424	 .813100669223988
 5	 29860	 .144283162167369	 .0377102656808274	 .684528272641937
 5	 29874	 .0118174965068923	 .00629434270439182	 .723167056982795
 3	 29916	 .0059708881173281	 .00674296023475625	 .761205540974578
 2	 29920	 1E-05	 .0203607171592771	 .0242417585876441
 2	 29945	 .00393878869744388	 .0125905743199221	 .0862250816367228
 3	 29953	 .0018041501231694	 .0319375559334743	 .00633996452590846
 5	 30019	 .0539587757208871	 .00623293198010708	 .647282758928137
 1	 30097	 1E-05	 .0053309967895453	 .0465293717027209
 2	 30105	 1E-05	 .0183088883489399	 .175033902983377
 2	 30120	 1E-05	 .0132033192567266	 .0670037101531546
 1	 30151	 1E-05	 .00978527857102162	 .0238693320589384
 5	 30163	 .012987347387639	 .106259563818344	 .0118240703720176
 2	 30345	 1E-05	 .0068884854937488	 .100792112077114
 5	 30354	 .0101499785392836	 .00711481234912335	 .280487168466691
 5	 30388	 .0462771074610401	 .00527650187091568	 .717290066923956
 3	 30429	 .00272426753740906	 .0052038193175127	 .410114166854774
 1	 30443	 .00014697450492412	 .00967321773534308	 .000798118412271176
 2	 30456	 1E-05	 .0252212688939354	 .355654460689662
 1	 30509	 1E-05	 .0118961244197862	 .0300297111022894
 4	 30585	 .00333260739627529	 .00277998161808021	 .835569417002978
 2	 30611	 .0749992748286704	 .000210858004952339	 .881066481944775
 1	 30644	 .0634814528349095	 .185671154220072	 .0733361105773374
 2	 30699	 .00471162755597015	 .00615409561847545	 .0274110895382648
 1	 30784	 .0422627514975187	 .045073850043903	 .751940413501807
 1	 30809	 1E-05	 .0350511356283102	 .219751327460867
 1	 30833	 1.43224284744263	 .0928885072565789	 .936740193213337
 2	 30985	 .0163132302959895	 .00632224703947704	 .422905772105652
 1	 31022	 1E-05	 .00842207965505861	 .0442770099341454
 1	 31129	 .00191270137892158	 .0046650676686401	 .434600900126191
 5	 31147	 1E-05	 .0179226590537886	 .778231751023731
 2	 31177	 .00905504306776888	 .00810738800327953	 .142400993665192
 2	 31269	 .82307495571344	 .0528336133503197	 .9413418061853
 5	 31318	 .00513576645619722	 .0111864677454514	 .0666317007365227
 3	 31350	 .0651394502801942	 .0615151146867783	 .642030375676311
 2	 31515	 1E-05	 .0170989407481622	 .441527627872335
 4	 31525	 .0330445401418731	 .0505782421668908	 .086025585614206
 2	 31593	 1E-05	 .0316770803092321	 .179898820853958
 1	 31603	 .0165629253618187	 .00618877835347739	 .881326952577825
 2	 31624	 .118479308169261	 .00269974205279014	 .99768806808296
 5	 31637	 1E-05	 .0206663179339311	 .086883990183686
 2	 31744	 .0594156907580056	 .0648070200680766	 .557708488071092
 5	 31760	 .0930596404044694	 .00564347477469	 .861766494718727
 1	 31801	 .0035258202115412	 .00367387681758601	 .567694116123282
 2	 31802	 1E-05	 .0150731896710997	 .126703086232549
 5	 31815	 .814787621014433	-.0410269140656756	 .99901203815463
 1	 31844	 1E-05	 .0474991656957356	 .717793588369851
 3	 31859	 1E-05	 .120896942876114	 .0743396031593618
 2	 31904	 .0328803310802298	 .01219178749491	 .685919971653365
 5	 31910	 .00185582395968107	 .0259178331583581	 .0110644807720158
 1	 31951	 1E-05	 .228389335178226	 .400124529372262
 5	 31985	 .00116482173226802	 .0146207712580641	 .0362825774631937
 3	 32034	 1E-05	 .15667563036494	 .0298822834448946
 1	 32072	 .704030977463719	 .0140590172487096	 .948729520140074
 5	 32126	 .0830950225936699	-.00142182221468986	 .99209069081264
 4	 32157	 1E-05	 .077667705019582	 .335608179501439
 5	 32215	 1E-05	 .0539162686041489	 .180583914525287
 5	 32244	 1E-05	 .0368532075843715	 .0570624728398248
 1	 32296	 .255031543895833	 .00499063825560491	 .969045856740604
 5	 32299	 .0643763773445351	 .0145939498500675	 .593152695633269
 4	 32309	 1E-05	 .0682572929691066	 .994867129610158
 5	 32311	 1E-05	 .0391595827361906	 .751582717655673
 5	 32393	 .00780130585787679	 .0189574648301767	 .108342425827358
 1	 32417	 1.99198138557922	-.119085050194736	 .936701565934959
 5	 32438	 .181394326697393	 .100881913531893	 .656538501750927
 5	 32460	 .0298514284389029	 .0226497421625759	 .670218558758667
 1	 32567	 .422240526759951	 .148389391877207	 .725583313916876
 5	 32576	 .0377396521969798	 .0112177515454146	 .728699736292847
 5	 32743	 .00832874659149223	 .00636138508573332	 .895198167289705
 1	 32805	 .023337125995224	 .0169307961611401	 .849705319374101
 3	 32814	 .00576717530807077	 .0145135034611201	 .0708402352036703
 4	 32870	 .00853907709337356	 .00764573930044385	 .506375545779474
 5	 33008	 .00577367658831535	 .00979339237069421	 .402239124656581
 1	 33111	 .118665974914161	 .0577951982121609	 .275836255191639
 3	 33485	 .00345453237244524	 .0101362157781186	 .117682745230571
 5	 33580	 .0424952123260158	 .00843875855679359	 .982781154701903
 1	 33774	 1E-05	 .00958265164935445	 .290611034104735
 5	 33776	 .0115495015064487	 .0138534864661219	 .632705635715348
 3	 33832	 .00454584349765147	 .0093305558242424	 .706212345021608
 4	 34120	 1E-05	 .0529813679429482	 .440621041369782
 5	 34262	 1E-05	 .027843081779795	 .563586455094267
 5	 34430	 .000341718998788996	 .0211864483812927	 .00165367809310524
 1	 34480	 .00385747780082938	 .00514506698322152	 .736444903946501
 5	 34611	 .0192874724435283	 .0110275542201342	 .441760185556742
 5	 34622	 1E-05	 .015202337801888	 .490758818519152
 3	 34706	 .0286198414147459	 .0369129825596945	 .428726308817295
 5	 34764	 1E-05	 .0153154474841805	 .0100356141241651
 5	 34793	 .00767998943432276	 .0104419008271866	 .153369841552681
 3	 34835	 .249339180338318	 .0660926584506526	 .991647313304387
 5	 34912	 1E-05	 .076361563575595	 .0912214103813663
 5	 34932	 1E-05	 .00942885361947295	 .0973844986094687
 5	 34964	 .00679667799561769	 .019675379217242	 .16345713757342
 5	 35011	 1E-05	 .0282761686056006	 .366537765261747
 1	 35348	 .00212117862230924	 .00511915122911404	 .0339881811264093
 5	 35354	 .00620699725189492	 .0101247312229089	 .808587728342542
 3	 35396	 1E-05	 .0137132091855255	 .479725558439194
 3	 35445	 .00501266861188523	 .00912010211312726	 .582845441618986
 1	 35595	 1E-05	 .00718954275909177	 .188530303752083
 2	 35702	 .649734906490315	 .085039822961042	 .951294239363226
 5	 35707	 1E-05	 .0287305349963808	 .00462580997508488
 5	 35790	 .000591259209864901	 .0100671393316395	 .0435496294093907
 2	 35797	 .0202905828500625	 .0131568362007669	 .989494739222143
 1	 35838	 .00428499920769863	 .00640506101941137	 .349382445584775
 3	 35887	 .0238886250639449	 .00942260904557306	 .429212396766549
 1	 35888	 .0064595242409014	 .00759692127141638	 .883896287403385
 1	 35905	 1E-05	 .07970292282907	 .0420752690892512
 5	 35940	 1E-05	 .024345426017045	 .0200055466412367
 4	 35983	 .0125446449010105	 .00504636134072084	 .956115837049957
 2	 35987	 .0257270714248013	 .00653792197582061	 .984280229120875
 5	 36026	 1E-05	 .0299463065747239	 .799056189758834
 2	 36033	 .0760399569321516	 .158695912094959	 .0971912330809661
 1	 36037	 1E-05	 .054607142002884	 .691151453981402
 1	 36064	 1E-05	 .00744503419097021	 .0301779123499514
 5	 36174	 .00634781139690052	 .0182280429177627	 .0420761436156627
 1	 36189	 1E-05	 .0368094441631054	 .0115019900484915
 2	 36206	 1E-05	 .0318238575426253	 .121863091147829
 5	 36336	 .00755435026174187	 .0110921266505047	 .100389859535022
 5	 36352	 .0506963003848513	 .0140393387549089	 .872344383788055
 2	 36355	 .0289876863404902	 .0151447590154748	 .422486121343514
 2	 36498	 .00227515634290382	 .00695533101541012	 .0399821112265326
 1	 36506	 1E-05	 .0094402104916083	 .280640196442671
 5	 36515	 .00684945782607175	 .00551895320988456	 .286422062826974
 1	 36604	 .00332807746160661	 .00376891817751831	 .83045783158311
 2	 36680	 1E-05	 .0286266095712744	 .395833250371923
 5	 36682	 1E-05	 .0301805587650429	 .0357383611767103
 5	 36685	 1E-05	 .00849318024703264	 .00688593713485885
 4	 36780	 1E-05	 .00428706404592119	 .352165345847812
 5	 36862	 1E-05	 .0118763316298761	 .890334430029278
 5	 36991	 1E-05	 .00860890838608245	 .192870403997793
 5	 37035	 1E-05	 .0309443156880106	 .000488587552194053
 5	 37063	 .00505564832700068	 .00841389194287445	 .988275316049006
 2	 37088	 1E-05	 .0378860076284181	 .826397486051736
 3	 37203	 .00901552895710115	 .00919889027015257	 .830667028480469
 5	 37209	 .0282754931628725	 .0298595225229832	 .180843328928739
 1	 37258	 .0118227378096972	 .0148796643693046	 .842186385013539
 5	 37276	 .0741296387453616	 .00436720237373883	 .876883714535633
 2	 37353	 .00836428050405207	 .0197853541935773	 .847204531897182
 3	 37358	 .0764302568892292	 .0157747278193975	 .87703739541717
 2	 37395	 1E-05	 .0111868777182557	 .292302709290244
 5	 37416	 .00863786381501413	 .0223675469814704	 .0660575931981777
 5	 37478	 .717227648909056	-.0482608186699778	 .984676121330492
 2	 37517	 1E-05	 .0109311980004354	 .428014872982059
 5	 37615	 1E-05	 .0132082867364891	 .179413525238801
 3	 37628	 .00303801526354135	 .00620025255938976	 .283913469268135
 2	 37696	 .0234230315949269	 .0126876742367462	 .492494345173769
 5	 37709	 .490967803966054	-.00437116538683008	 .968220388993479
 3	 37843	 1E-05	 .022228595007978	 .589864965345656
 5	 37848	 1E-05	 .011591400288757	 .192596496775208
 5	 37877	 1E-05	 .132609407768526	 .00228564620225324
 2	 37884	 .00473022237115219	 .0181597836426766	 .0263632198587799
 1	 37920	 7.26042837375585E-05	 .0103069032997296	 .0018817822375069
 1	 37926	 .000578800799234149	 .00912934522378486	 .00178967146935805
 2	 38046	 1E-05	 .0264807188271953	 .741657269768255
 5	 38085	 .00634866038056069	 .00729217412416351	 .974869372848305
 5	 38094	 .421170891476285	 .0448347782826373	 .983003330244069
 4	 38141	 1E-05	 .00664993472899052	 .000493025435739813
 5	 38162	 .0300113446537552	 .0502137722417999	 .111057668123795
 5	 38200	 .00486741988240455	 .0360317243380811	 .0126677393239929
 5	 38267	 .683925620006787	-.0534983901297554	 .997499921156132
 1	 38315	 .00974056380559045	 .00630140075732334	 .852225399813243
 1	 38327	 .0116777995502267	 .0258613303426394	 .464474805759676
 2	 38395	 1E-05	 .0274920521555699	 .500290726191034
 1	 38507	 .00213148744604332	 .00385299470733283	 .0717716323854896
 2	 38544	 .00257683756821758	 .0200708508056171	 .210608353448948
 4	 38618	 1E-05	 .00691256887798672	 .0531246002432746
 1	 38873	 1E-05	 .144239566301431	 .016810245554072
 2	 39055	 .0235404320612335	 .00882566271602178	 .376919810722219
 4	 39062	 .00221630293844877	 .00418448890431578	 .439730639174425
 3	 39250	 .00322200054722527	 .00759349203551365	 .182663758636626
 3	 39280	 1E-05	 .00389279625341108	 .261891933589395
 2	 39375	 1E-05	 .0389755732901631	 .00720453441025415
 2	 39462	 .119586235031397	 .0448317062648985	 .884474627356537
 5	 39497	 .00285917046830258	 .0114295813361173	 .268687583278161
 1	 39565	 .0175003751010821	 .00803086189824613	 .77748136984183
 1	 39626	 1E-05	 .0214685694979409	 .560688716853102
 5	 39667	 .0159503185889072	 .00360019707498208	 .712513694886507
 3	 39844	 1E-05	 .0103205169780819	 .132695288451018
 5	 39952	 .0161413414344169	 .00209909743194283	 .961140409564542
 4	 39962	 1E-05	 .0431779231795507	 .014676686142037
 5	 39986	 .00160216332394056	 .0153426102648889	 .0415076826508795
 4	 40015	 .00209578895191025	 .00326327619065751	 .656026099020435
 5	 40182	 1E-05	 .0206251412030942	 .0159011345414048
 2	 40338	 1E-05	 .0456865939166988	 .433345545664531
 1	 40561	 1E-05	 .00508487280023808	 .108060935429074
 3	 40605	 1E-05	 .0391620822699245	 .799229105373998
 1	 40814	 .00242265391190984	 .0129136243903213	 .144885925326206
 1	 40846	 .0143985566020081	 .0107013958487202	 .428642216308555
 2	 41066	 .00572261790584081	 .00552260420609399	 .235782931321701
 2	 41221	 1E-05	 .0543466916899592	 .0657690974939277
 2	 41354	 1E-05	 .0571477760128334	 .598047731953225
 2	 41463	 1E-05	 .026661962782919	 .293542274970711
 5	 41625	 1E-05	 .0610285055038543	 .73299229125329
 5	 41696	 .0220179011880688	 .0113244198085997	 .373415583193877
 2	 41745	 .0477264303859279	 .0150896209894291	 .757065508302436
 1	 41878	 .00265932094576274	 .00613010871074734	 .680198899280913
 2	 41915	 1E-05	 .0765446543002508	 .483787896972516
 2	 42035	 1E-05	 .0220506972582255	 .775330592298455
 5	 42115	 .282528108755644	 .00430637590325877	 .995349424920799
 4	 42187	 .00152242666306851	 .0114674838509315	 .047111947089464
 4	 42289	 .00416049884691761	 .00569815545334736	 .765761397341363
 3	 42297	 1E-05	 .010905031260634	 .165984682792352
 2	 42301	 1E-05	 .0293166388730996	 .0371488681018322
 5	 42367	 1E-05	 .0092043316777917	 .0762392742591675
 3	 42383	 1E-05	 .00813841592261994	 .118392504725538
 1	 42395	 .327490719269362	 .00560850463810116	 .9988331530931
 2	 42435	 .0139053878732776	 .0550984423281064	 .00940165030675577
 5	 42531	 .388061162670547	 .0388222332394209	 .999881597508262
 1	 42600	 .004840953939459	 .00564625026683305	 .703781993708553
 2	 42668	 1E-05	 .0111977374329154	 .347207298158943
 4	 42710	 .00443601791755672	 .00468372106815116	 .53854514229811
 3	 42732	 .00559131621961135	 .00319136558586451	 .750218232694727
 2	 42779	 .0349213259528949	 .023779782792892	 .957191803856939
 1	 42864	 .00307670829167412	 .00905624374626733	 .548970558801604
 3	 42914	 .00865368543962262	 .0336354750254662	 .023006413368754
 1	 43008	 1E-05	 .00829193960071976	 .0424413734703432
 4	 43072	 .00579770765992401	 .00343007297173905	 .734177814186184
 2	 43179	 1E-05	 .0318315818160561	 .00193390131819071
 3	 43181	 1E-05	 .0594141164178261	 .435247419167045
 5	 43240	 1E-05	 .132967744664393	 .368080851503342
 1	 43289	 .00749475110966482	 .0102629072870682	 .768535102379738
 1	 43381	 1E-05	 .00911888493367021	 .72346618405957
 1	 43439	 2.88573603192378	-.270932915498528	 .979296398396966
 5	 43566	 .000788860769284333	 .0249119507425047	 .000171682079419644
 4	 43600	 .00450682215554695	 .00722258012821179	 .567157207805313
 1	 43677	 .0916363207626805	 .0178607619160879	 .661895856048284
 5	 43764	 .0279854153536884	 .0185717962491218	 .976723520259029
 1	 43773	 .583858084309699	 .134349390577754	 .777948754872325
 2	 43843	 .181987799104948	 .0396927922597437	 .997027608637466
 3	 43888	 1E-05	 .0403819508486077	 .48663779406686
 5	 43902	 .0786399389548721	 .00189754044508793	 .878076253437118
 2	 44018	 .109344594403357	 .0270399424701971	 .692946596082384
 5	 44112	 .0438507631238776	 .0268727780765731	 .908717073484852
 2	 44228	 .0803898717714546	 .0220257323857564	 .986149544336107
 5	 44229	 1E-05	 .0171952021066712	 .0716181414835199
 5	 44337	 1E-05	 .021609831958033	 6.77081797928469E-06
 5	 44509	 .0195078465146489	 .0168993012223193	 .2276523055367
 1	 44541	 .00664887958031402	 .00703669730874478	 .607329718659497
 2	 44645	 1E-05	 .0236393280822283	 .203117347925476
 1	 44892	 1E-05	 .00902074140512184	 .132940655170527
 1	 44996	 1E-05	 .00669869846864207	 .00264067398469015
 1	 45278	 .000459267188893073	 .00339413625632895	 .015372278849911
 3	 45316	 1E-05	 .00924478076123893	 .041884672313475
 4	 45436	 .0069005126875579	 .00717763809690827	 .437732412120854
 3	 45444	 .00236195356906062	 .00614261574847649	 .534984275771199
 2	 45502	 1E-05	 .00737656153803108	 .0732667108967683
 1	 45553	 .000418576627012101	 .00495832322783551	 .0100272742910039
 1	 45688	 .00288357607092675	 .00752135869812523	 .197665200361423
 2	 45859	 .259347433335216	 .0267126775242336	 .884303837237522
 3	 45872	 .00393568018210516	 .00841277688754537	 .669367927984235
 4	 45954	 1E-05	 .00749079308701338	 .151805944692515
 3	 46104	 .0845233654497001	 .00911453402502551	 .998352289757797
 2	 46276	 .258384801660681	 .0507180433141045	 .767454075975778
 5	 46301	 .0293229110961819	 .00623750478871563	 .981866162707332
 1	 46315	 1E-05	 .00693317657084914	 .0606564014475667
 2	 46365	 1E-05	 .0407641147055923	 .295549281251266
 2	 46429	 .305026641141693	 .0685682200920938	 .830978040489745
 2	 46473	 .00868019480329576	 .0696953771493292	 .0410459733784356
 2	 46499	 1E-05	 .027464491601984	 .27366676867542
 2	 46585	 1E-05	 .0350332422024886	 .934001472141508
 2	 46588	 1E-05	 .0206721621389561	 .0337610333446915
 5	 46593	 1E-05	 .0218117790187062	 .905795015313875
 3	 46798	 .0156290151775913	 .0155158749096876	 .224434009006157
 5	 46823	 .157345038087932	 .0102318403360883	 .803577408276445
 2	 46887	 1E-05	 .0152170391567839	 .340261507995935
 2	 46913	 1E-05	 .0261008324188244	 .227519926527264
